countryiso3code,date,gdp,gdp_per_capita,inflation,population
HTI,2023,19850585722.3241,1705.75808460999,36.8135162780854,11637398.0
HTI,2024,25224154990.7946,2142.62330526788,26.9490564091987,11772557.0
HUN,2015,125244126623.289,12782.9412577973,-0.0616446800641672,9797755.0
HUN,2016,128983560865.293,13215.8605277789,0.394769306686392,9759755.0
HUN,2017,143335098991.862,14736.1668157258,2.34824281150154,9726756.0
HUN,2018,161184691013.835,16605.0570511887,2.85024792594646,9706964.0
HUN,2019,164936682033.992,17012.8598553199,3.33858635382008,9694824.0
HUN,2020,158468487754.196,16386.9308821258,3.32674385766738,9670419.0
HUN,2021,183282685440.486,19030.628130329,5.11096534382855,9630932.0
HUN,2022,177002580544.155,18428.028825614,14.6081439492433,9605074.0
HUN,2023,213240316634.648,22230.6277875187,17.1249659678737,9592186.0
HUN,2024,222722738925.641,23292.3263882478,3.70370370370369,9562065.0
IDN,2015,860854232686.214,3288.22269725538,6.36312061196646,261799249.0
IDN,2016,931877364037.698,3521.46943457574,3.52580452815451,264627418.0
IDN,2017,1015618744159.73,3798.88326174526,3.80879857691949,267346658.0
IDN,2018,1042271532988.63,3860.95353090726,3.19834755924996,269951846.0
IDN,2019,1119099871350.2,4106.94856160358,3.03058460941661,272489381.0
IDN,2020,1059054842698.48,3853.70288774146,1.91983527270793,274814866.0
IDN,2021,1186509691086.73,4287.17313995098,1.56007882983334,276758053.0
IDN,2022,1319101183380.15,4730.83484836107,4.20946463714784,278830529.0
IDN,2023,1371169301563.62,4876.30774512252,3.66938654859761,281190067.0
IDN,2024,1396300098190.97,4925.43048751861,2.18151273615189,283487931.0
IND,2015,2103588360044.94,1583.99815907985,4.90697344127256,1328024498.0
IND,2016,2294796885663.16,1707.50892912243,4.94821634062141,1343944296.0
IND,2017,2651474262755.45,1950.10468280866,3.32817337461298,1359657400.0
IND,2018,2702929641648.74,1966.25455171679,3.9388264669163,1374659064.0
IND,2019,2835606256558.19,2041.42863698585,3.72950573539129,1389030312.0
IND,2020,2674851578587.27,1907.04251637669,6.62343677628535,1402617695.0
IND,2021,3167270623260.47,2239.61384367482,5.13140747176369,1414203896.0
IND,2022,3346107287730.93,2347.44829434623,6.69903414079852,1425423212.0
IND,2023,3638489096033.86,2530.12031278204,5.64914318907925,1438069596.0
IND,2024,3909891533858.08,2694.73780859961,4.95303550973656,1450935791.0
IRL,2015,302101388556.271,64250.1385181257,-0.330959783371788,4701957.0
IRL,2016,305431252708.748,64129.5571542383,0.0201247735963237,4762722.0
IRL,2017,348355212568.515,72161.4047531385,0.362173038229378,4827445.0
IRL,2018,395780319816.603,80804.1123164826,0.471130713712916,4898022.0
IRL,2019,407211793800.713,81827.6688873996,0.937842961189274,4976456.0
IRL,2020,436009027818.948,86514.0706108754,-0.326183651280033,5039747.0
IRL,2021,530394123829.763,103783.446284479,2.34034113447044,5110585.0
IRL,2022,548341794599.09,105190.685952731,7.82945736434105,5212836.0
IRL,2023,567372737459.116,106818.917130804,6.29942487419125,5311538.0
IRL,2024,609157459747.205,112894.953240805,2.11344999577317,5395790.0
IRN,2015,409191686496.677,4952.73355532178,12.4846815611533,82619362.0
IRN,2016,478618064870.999,5710.59947089104,7.24542548952979,83812228.0
IRN,2017,510239893417.645,6000.93346404409,8.04492437660278,85026754.0
IRN,2018,411903303606.044,4783.01067340237,18.0141183371874,86117998.0
IRN,2019,347988400957.999,3997.4935449585,39.9073455697784,87051648.0
IRN,2020,280934329279.723,3202.50003502169,30.5941390387295,87723443.0
IRN,2021,407350685583.335,4605.14881318992,43.3890162681514,88455488.0
IRN,2022,422662261525.665,4721.20437099984,43.4884641742179,89524246.0
IRN,2023,457510482317.483,5049.29931642754,44.5791857572797,90608707.0
IRN,2024,475252089215.416,5190.16959024821,32.455871402917,91567738.0
IRQ,2015,166774104959.102,4440.14189252367,1.39333028780309,37560535.0
IRQ,2016,166743557747.671,4334.42096404188,0.556521397155511,38469627.0
IRQ,2017,187217660050.676,4759.2846435467,0.18405889884769,39337353.0
IRQ,2018,227367469034.031,5646.68932074742,0.367441488936849,40265624.0
IRQ,2019,233636097800.338,5671.8568632942,-0.198965380023928,41192171.0
IRQ,2020,180898797516.874,4295.18945121228,0.574162679425795,42116605.0
IRQ,2021,209691945713.103,4868.49431080783,6.04186489058044,43071211.0
IRQ,2022,287372232137.931,6520.73154560584,4.99476596381044,44070551.0
IRQ,2023,268881051643.549,5965.31835077761,4.35835351089586,45074049.0
IRQ,2024,279641257615.385,6073.61032342708,-12.2969837587007,46042015.0
ISL,2015,17700486957.1907,53505.6964079339,1.63305558181326,330815.0
ISL,2016,21083713310.457,62854.0906407932,1.69692761997751,335439.0
ISL,2017,25060086487.8901,72976.3729990975,1.76041559180596,343400.0
ISL,2018,26677652544.3499,75633.8651351915,2.68291768267392,352721.0
ISL,2019,24985687022.0452,69296.3144361601,3.01397179156053,360563.0
ISL,2020,22034665040.7901,60127.9393575616,2.84792401518665,366463.0
ISL,2021,26234872402.457,70425.4064277273,4.44423970189739,372520.0
ISL,2022,29166102877.2755,76350.4550416502,8.3087551155892,382003.0
ISL,2023,31677891896.7861,82138.7892973557,8.73630299937298,385663.0
ISL,2024,33255181468.9382,86040.5309851288,5.85683849970066,386506.0
ISR,2015,303469434072.296,36213.1041481958,-0.617342577642765,8380100.0
ISR,2016,321940971558.016,37671.5389138798,-0.535168195718695,8546000.0
ISR,2017,358451839052.991,41138.470964272,0.249807840123008,8713300.0
ISR,2018,376299083108.497,42362.6652754196,0.805060379528526,8882800.0
ISR,2019,400645216358.857,44250.6313628073,0.817645940292794,9054000.0
ISR,2020,410768352657.612,44575.5719045492,-0.575254620897756,9215100.0
ISR,2021,489851549972.347,52270.9040241956,1.47965474722561,9371400.0
ISR,2022,525181008025.57,54949.621556429,4.41162725488371,9557500.0
ISR,2023,512184638998.974,52003.7200729997,4.22522603168918,9849000.0
ISR,2024,540379921261.681,54176.6844383302,3.07480889805025,9974400.0
ITA,2015,1845428048839.1,30639.8829751432,0.0387903996579733,60229605.0
ITA,2016,1887111188176.93,31391.5692898108,-0.09401665691575,60115223.0
ITA,2017,1970720904584.71,32844.115660604,1.22653316645812,60002252.0
ITA,2018,2099435266458.67,34904.1081923834,1.13748763600391,60148658.0
ITA,2019,2019606796583.53,33812.788724868,0.611246943765304,59729081.0
ITA,2020,1907481094079.23,32091.4866621366,-0.13770757391651,59438851.0
ITA,2021,2179207773596.09,36852.5425414951,1.87378325762481,59133173.0
ITA,2022,2104067630319.46,35653.9042103495,8.20128991161718,59013667.0
ITA,2023,2316727999333.18,39277.0838783918,5.62219442195901,58984216.0
ITA,2024,2380825077243.59,40385.3413957669,0.982373023061417,58952704.0
JAM,2015,14963589915.5912,5339.30718256806,3.69154228855725,2802534.0
JAM,2016,14898999754.1229,5302.29553353854,2.35102197485846,2809915.0
JAM,2017,15783583236.675,5605.43541173019,4.37839864991561,2815764.0
JAM,2018,16855447986.2221,5976.90362644337,3.73663882152163,2820097.0
JAM,2019,17026269262.5307,6030.68896415921,3.90510000865872,2823271.0
JAM,2020,15000214216.2439,5299.04530804283,5.2267777929352,2830739.0
JAM,2021,15963885376.3537,5625.67806271236,5.86278242801063,2837682.0
JAM,2022,18813516805.214,6626.47502388538,10.3495688391272,2839144.0
JAM,2023,21418804319.6395,7542.40084275345,6.47413734662063,2839786.0
JAM,2024,22014397089.7689,7753.8006955432,5.41194447981659,2839175.0
JOR,2015,38587017887.3239,4042.75678097555,-0.876851359704049,9544729.0
JOR,2016,39892551126.7606,3986.71677010853,-0.778430463054142,10006367.0
JOR,2017,41608435915.493,4065.61628749384,3.32389447576097,10234226.0
JOR,2018,43370860704.2254,4145.43989673265,4.46231108475481,10462306.0
JOR,2019,44503006338.0282,4170.1144003465,0.761514047265601,10671891.0
JOR,2020,43700383098.5916,4022.0401356135,0.333294350628378,10865228.0
JOR,2021,46296100140.8451,4183.49998326866,1.34609377243118,11066356.0
JOR,2022,48764963380.2817,4332.25159897931,4.22915568897117,11256263.0
JOR,2023,51088476338.0282,4466.08314208575,2.08486986327134,11439213.0
JOR,2024,53352289577.4648,4618.09592498567,1.55659611283953,11552876.0
JPN,2015,4444930651964.18,34960.6393843385,0.795279630579839,127141000.0
JPN,2016,5003677627544.24,39375.4731620781,-0.127258844489754,127076000.0
JPN,2017,4930837369151.42,38834.0529341227,0.484199796126385,126972000.0
JPN,2018,5040880939324.86,39751.1330982711,0.989094598021848,126811000.0
JPN,2019,5117993853016.51,40415.9567649547,0.46877615938395,126633000.0
JPN,2020,5054068005376.28,40028.7341726762,-0.024995834027731,126261000.0
JPN,2021,5039148168861.22,40094.5599795288,-0.233352779398264,125681593.0
JPN,2022,4262463317796.53,34065.6438962526,2.49770278172255,125124989.0
JPN,2023,4213167237905.83,33836.1756271617,3.26813365933163,124516650.0
JPN,2024,4027597523550.58,32487.0778047567,2.73853681635241,123975371.0
KAZ,2015,184388404706.042,10196.1226255982,6.67828585615244,18084169.0
KAZ,2016,137278320084.171,7475.56688689424,14.3610942386248,18363600.0
KAZ,2017,166805788827.233,8943.08416791984,7.44266321306792,18651931.0
KAZ,2018,179339977690.485,9472.48527327758,6.16366247577757,18932727.0
KAZ,2019,181667184854.501,9457.12614657136,5.33356098916675,19209555.0
KAZ,2020,171082365861.423,8781.50797787648,6.71815454861464,19482117.0
KAZ,2021,197112255360.612,9983.60103576902,8.04147134028391,19743603.0
KAZ,2022,225496328925.494,11255.3396437881,15.0278644440851,20034609.0
KAZ,2023,261840101059.923,12879.4275257974,14.7249900200331,20330104.0
KAZ,2024,291480274648.826,14154.6324958076,8.83943897452672,20592571.0
KEN,2015,70120446896.8359,1489.11959777284,6.58215429284779,47088526.0
KEN,2016,74815144163.8931,1554.12610314423,6.29724953814625,48139687.0
KEN,2017,82036510877.2599,1667.48447230835,8.00564967709945,49197766.0
KEN,2018,92202979985.2863,1836.45275528993,4.6898064677633,50207107.0
KEN,2019,100378436207.371,1960.40808854893,5.23963795764792,51202827.0
KEN,2020,100657505750.545,1927.66459027849,5.40516207933392,52217334.0
KEN,2021,109703658904.994,2061.35622089594,6.10793603659176,53219166.0
KEN,2022,114448978152.637,2109.56288513137,7.65986268272224,54252461.0
KEN,2023,107500884685.013,1942.58802756191,7.67139634029402,55339003.0
KEN,2024,120339557905.932,2132.43452097647,4.48978854243448,56432944.0
KGZ,2015,6678177511.66313,1105.65193844261,6.50331838993384,6040036.0
KGZ,2016,6813095379.1187,1103.27489428412,0.388838296895799,6175338.0
KGZ,2017,7702938379.42036,1221.39046807082,3.1753098637994,6306696.0
KGZ,2018,8271106235.41552,1283.5203037417,1.54266145238436,6444079.0
KGZ,2019,9371275264.36735,1421.99927504102,1.13362257718804,6590211.0
KGZ,2020,8270468614.24051,1229.51766602907,6.32542296338078,6726596.0
KGZ,2021,9249133946.26531,1349.99730650542,11.9050398185147,6851224.0
KGZ,2022,12134931017.9465,1739.72018344174,13.9229093174176,6975220.0
KGZ,2023,15180842369.4894,2138.22210211478,10.7532770416742,7099750.0
KGZ,2024,17478259659.2625,2420.18542283831,6.32542296338078,7221868.0
KHM,2015,24174170369.0738,1547.32010444393,1.22393195511119,15623251.0
KHM,2016,26556545153.3573,1675.19555711109,3.01913975139128,15852803.0
KHM,2017,29355665909.7905,1826.35391688754,2.91263557371478,16073372.0
KHM,2018,33145892168.8958,2036.67377566578,2.45908515380146,16274522.0
KHM,2019,36685356407.7206,2225.87705485686,1.94257500833107,16481304.0
KHM,2020,34818073901.4851,2081.73914242939,2.9402951426397,16725474.0
KHM,2021,36790163687.4421,2167.40324198499,2.92073477592949,16974305.0
KHM,2022,39994532959.6074,2325.03050040841,5.34370264895437,17201724.0
KHM,2023,42335646895.7984,2429.74853452838,2.12746796594194,17423880.0
KHM,2024,46352647037.2406,2627.87969756224,0.808042016536654,17638801.0
KIR,2015,191559398.688293,1639.85274740652,0.572015743634256,116815.0
KIR,2016,206467818.503227,1742.66799324117,1.91731090233378,118478.0
KIR,2017,222875736.343445,1853.05122713319,0.355520888546828,120275.0
KIR,2018,233514717.441266,1912.73809378187,0.564030491493476,122084.0
KIR,2019,216985388.322754,1750.9977188915,-1.81307995302947,123921.0
KIR,2020,220898020.418627,1751.78249168214,2.5532455441463,126099.0
KIR,2021,285259881.131951,2222.04819501897,2.05361676773907,128377.0
KIR,2022,270040453.254018,2069.7671726925,5.34595440908904,130469.0
KIR,2023,288610747.738991,2177.70125812262,9.28307374517721,132530.0
KIR,2024,307862564.489711,2288.63471423684,2.45545072159028,134518.0
KNA,2015,957222222.222222,20328.8003530109,-2.30187563045616,47087.0
KNA,2016,1006818518.51852,21387.5415511103,-0.687037123294039,47075.0
KNA,2017,1056977777.77778,22464.9899633959,0.694916711613604,47050.0
KNA,2018,1076548148.14815,22901.3816403197,-1.03712214131572,47008.0
KNA,2019,1107855555.55556,23595.4923231291,-0.329562063663977,46952.0
KNA,2020,883922222.222222,18859.0190361046,-1.16724501769353,46870.0
KNA,2021,858622222.222222,18361.1449697886,1.195688870384,46763.0
KNA,2022,981429629.62963,21011.5744209816,2.66817533111249,46709.0
KNA,2023,1055651851.85185,22576.9248439166,3.55711230848243,46758.0
KNA,2024,1122388888.88889,23960.6534357084,-0.329562063663977,46843.0
KOR,2015,1539212301135.55,30171.7906545222,0.70633177245575,51014947.0
KOR,2016,1579150518945.44,30832.0628072516,0.971685739912168,51217803.0
KOR,2017,1710196756713.17,33296.9845439195,1.94433230786366,51361911.0
KOR,2018,1824251454306.83,35363.9508228687,1.47583935002645,51585058.0
KOR,2019,1751045752054.63,33826.9443301597,0.383000303608136,51764822.0
KOR,2020,1744070276373.34,33645.7719545073,0.537288023411737,51836239.0
KOR,2021,1942313560965.9,37518.4635305697,2.49833333333339,51769539.0
KOR,2022,1799363116866.52,34822.4048404971,5.08951365062842,51672569.0
KOR,2023,1844800934391.54,35674.095995632,3.5974562502901,51712619.0
KOR,2024,1875388209406.8,36238.639908315,2.32174328643542,51751065.0
KWT,2015,114585555688.511,29882.2126495698,3.27170166092133,3834574.0
KWT,2016,109406674124.652,27323.6890735517,3.19839776658374,4004096.0
KWT,2017,120687539805.505,29047.6536135703,2.17183298510006,4154812.0
KWT,2018,138646316350.727,32067.9623756889,0.543133148199567,4323515.0
KWT,2019,140856394860.529,31707.8737443551,1.09184802655856,4442316.0
KWT,2020,111045470605.715,25236.0755848941,2.101729548274,4400267.0
KWT,2021,148350671489.144,34018.6342592913,3.42362947609188,4360865.0
KWT,2022,183502046693.878,39981.7691035833,3.98064961990313,4589643.0
KWT,2023,165384407116.233,34075.849012909,3.64216403030709,4853420.0
KWT,2024,160227273053.334,32717.7186631255,2.89855072463762,4897263.0
LAO,2015,14426380125.6488,2121.01339097363,1.27735427102992,6801645.0
LAO,2016,15912501722.6143,2303.22156035363,1.59691227583204,6908802.0
LAO,2017,17071155481.4994,2432.43059478511,0.825478607568026,7018147.0
LAO,2018,18141641089.7963,2545.1075420815,2.04039266890201,7128045.0
LAO,2019,18740561512.5555,2589.32081035237,3.32255881256925,7237636.0
LAO,2020,18981805250.2424,2583.77730696131,5.10407262959919,7346533.0
LAO,2021,18827148530.9347,2526.05105018529,3.75562036658877,7453194.0
LAO,2022,15468785203.7532,2046.40440255621,22.9562225132056,7559007.0
LAO,2023,15843155731.2552,2066.94979776957,31.2301341732646,7664993.0
LAO,2024,16502933121.3379,2123.97909415109,23.1305695942588,7769819.0
LBN,2015,49929337836.8159,7714.1099998804,-3.74914524799629,6472469.0
LBN,2016,51147308774.1294,8089.012088155,-0.783359624361508,6323060.0
LBN,2017,53027680685.9038,8608.21084982387,4.32135218303191,6160128.0
LBN,2018,54901519155.5556,9174.53666204759,6.07698907889607,5984119.0
LBN,2019,51605959131.2741,8905.88005497437,3.00538949390383,5794594.0
LBN,2020,31712128253.7961,5561.19166950397,84.8643330472041,5702398.0
LBN,2021,23131941556.7843,4045.37391066234,154.756096023393,5718122.0
LBN,2022,20992421948.8081,3654.35845534878,171.205491336641,5744489.0
LBN,2023,20078620356.9931,3477.72489842684,221.341644023365,5773493.0
LBN,2024,49929337836.8159,7714.1099998804,45.2430422716718,5805962.0
LBR,2015,3227075700.0,692.590082351257,7.74869687621322,4659431.0
LBR,2016,3398419600.0,714.613063145659,8.83424868336488,4755608.0
LBR,2017,3390703400.0,699.269095727404,12.4196323907138,4848925.0
LBR,2018,3422754800.0,692.203127129794,23.5635148953742,4944726.0
LBR,2019,3319596500.0,658.164180770507,26.9662760197878,5043721.0
LBR,2020,3176126300.0,616.787867006715,16.9557241496255,5149463.0
LBR,2021,3513049500.0,667.96610514319,7.81559385858648,5259323.0
LBR,2022,4001047000.0,744.617175237387,7.59298486560313,5373294.0
LBR,2023,4390000000.0,799.194470229642,10.0944535665552,5493031.0
LBR,2024,4779300900.0,851.497723870206,8.21497439118964,5612817.0
LBY,2015,48717501321.3052,7458.48917756374,10.4022933588151,6531819.0
LBY,2016,49912073701.298,7525.80299308216,25.8538742124461,6632126.0
LBY,2017,67157452181.7738,9965.83236729757,25.8036184788338,6738770.0
LBY,2018,76686029772.1483,11196.5854810844,13.1702038536721,6849055.0
LBY,2019,69254496471.6938,9963.19489084483,-2.16217883470595,6951033.0
LBY,2020,46854285440.642,6650.33810585348,1.44703656998741,7045399.0
LBY,2021,35217995647.2862,4935.82787349801,2.86833027751019,7135175.0
LBY,2022,43246297921.8499,5986.63694851258,4.51030149235703,7223805.0
LBY,2023,44027664915.187,6026.51518708812,2.37317531435169,7305659.0
LBY,2024,48487151215.345,6569.16408678648,2.12615766885025,7381023.0
LCA,2015,1807640740.74074,10334.9860823918,-0.983600952696996,174905.0
LCA,2016,1868544444.44444,10638.1269396653,-3.07821765676927,175646.0
LCA,2017,1998503703.7037,11333.1123822102,0.104262078958441,176342.0
LCA,2018,2060955555.55556,11642.6984727769,1.93561893150602,177017.0
LCA,2019,2095344444.44444,11794.0597229805,0.539087559191757,177661.0
LCA,2020,1499274074.07407,8411.07474936367,-1.75580833517594,178250.0
LCA,2021,1867185185.18518,10459.1321248092,2.41070312174393,178522.0
LCA,2022,2342714814.81481,13103.8243147472,6.37814695133351,178781.0
LCA,2023,2430166666.66667,13554.7684784933,4.07060821926204,179285.0
LCA,2024,2549062962.96296,14181.6303351598,-0.110283575834694,179744.0
LKA,2015,85090301052.0465,4057.7158346231,3.76836783062096,20970000.0
LKA,2016,88000211171.5956,4149.19190775593,3.9588884659307,21209000.0
LKA,2017,94369350285.5814,4398.88828068715,7.70413767850602,21453000.0
LKA,2018,94450015982.8405,4358.56095906047,2.135037737132,21670000.0
LKA,2019,88998706296.5783,4081.94772722003,3.52839358231811,21803000.0
LKA,2020,84335574581.5072,3847.60137695639,6.15394508391738,21919000.0
LKA,2021,88556698937.7033,3996.96240014909,7.01478071238195,22156000.0
LKA,2022,74143020262.8076,3342.63650253855,49.7211021114327,22181000.0
LKA,2023,83716142582.1945,3798.89016573011,16.5411742279832,22037000.0
LKA,2024,98963185509.6499,4515.56787322732,-0.42936004906973,21916000.0
LSO,2015,2359686724.53829,1121.19851342518,3.21844513655931,2104611.0
LSO,2016,2114426452.2019,992.491840678465,6.59650490696543,2130422.0
LSO,2017,2306741672.29006,1069.36673247542,4.447699373763,2157110.0
LSO,2018,2556247291.99785,1170.65569702819,4.7518030162474,2183603.0
LSO,2019,2390702295.82777,1082.05706777516,5.18708359197982,2209405.0
LSO,2020,2053699863.99625,918.582574704447,4.97809676252309,2235727.0
LSO,2021,2412130056.55851,1066.58645143823,6.04774591950676,2261542.0
LSO,2022,2354980960.02697,1030.12582947757,8.27180389943028,2286110.0
LSO,2023,2117962445.37471,916.282976983803,6.34221743124953,2311472.0
LSO,2024,2271759454.51107,971.90771824829,6.10544624245032,2337423.0
LTU,2015,41540954817.2039,14269.8039878287,-0.884097405500596,2911109.0
LTU,2016,42970749245.0336,14934.2702840428,0.905525075460342,2877325.0
LTU,2017,47756764508.446,16800.1510246099,3.72288862303707,2842639.0
LTU,2018,54261795148.5372,19247.2315367967,2.69792779208394,2819200.0
LTU,2019,55122066225.796,19608.7943945553,2.33450937988027,2811089.0
LTU,2020,57412038533.2718,20428.6478157394,1.19989444983569,2810369.0
LTU,2021,67037321008.9679,23870.4594851722,4.68354420903453,2808380.0
LTU,2022,71033884499.7824,25085.784063499,19.7050461518394,2831639.0
LTU,2023,79789877416.1681,27786.0057829276,9.11731962390475,2871585.0
LTU,2024,84869215513.3648,29384.0189598663,0.715735835228723,2888278.0
LUX,2015,60071584216.1375,105462.012584423,0.474743161437779,569604.0
LUX,2016,62216885435.9488,106899.293549552,0.290833333333317,582014.0
LUX,2017,65712180342.9836,110193.213797228,1.73079959118887,596336.0
LUX,2018,71085623495.1145,116926.759593905,1.5281952430738,607950.0
LUX,2019,69872035113.6469,112696.649059674,1.74332075653848,620001.0
LUX,2020,73670782100.3909,116860.02817236,0.819957302127036,630419.0
LUX,2021,86386759695.1653,134965.815442152,2.52692009066166,640064.0
LUX,2022,80801680397.0139,123719.658915996,6.33600807777919,653103.0
LUX,2023,88788881539.3937,133230.619178899,3.74140361983136,666430.0
LUX,2024,93279851863.4062,137781.681659123,2.05113269954859,677012.0
LVA,2015,26344565876.8902,13321.9753140616,0.174242243625186,1977527.0
LVA,2016,27117105059.5075,13838.5266823272,0.140633334505327,1959537.0
LVA,2017,29391059767.4259,15132.4958333982,2.93036312374665,1942248.0
LVA,2018,33247935477.3576,17252.1710428626,2.53445424186598,1927174.0
LVA,2019,33099503950.847,17294.9751600969,2.81140920075615,1913822.0
LVA,2020,33379927434.6149,17564.2321549354,0.219064904842156,1900449.0
LVA,2021,38183326784.9335,20261.8887788916,3.27582937431156,1884490.0
LVA,2022,38003198508.9107,20221.103686109,17.3102830198815,1879383.0
LVA,2023,42779550936.838,22710.2637544197,8.93804623316637,1883710.0
LVA,2024,43684254432.3609,23409.0845154775,1.26579885828729,1866124.0
MAC,2015,44940613353.1038,69902.9605741233,4.56056338028164,642900.0
MAC,2016,44964868323.7558,68911.6755919628,2.36895749705898,652500.0
MAC,2017,50297028370.6668,77570.9876166977,1.22812404052816,648400.0
MAC,2018,55076322634.344,83588.2875009014,3.00446293166938,658900.0
MAC,2019,55025172016.004,81882.6964523869,2.75193081051982,672000.0
MAC,2020,25280064167.7333,36883.6652578543,0.811410511491651,685400.0
MAC,2021,30633941629.3633,44884.8961602393,0.0264543647054126,682500.0
MAC,2022,24929307447.3237,36806.891255461,1.04502802369954,677300.0
MAC,2023,45626467279.891,67216.3631112124,0.476384495788075,678800.0
MAC,2024,49467258923.3244,72004.7437020733,1.22812404052816,687000.0
MAR,2015,110413823841.592,3146.24780273438,1.5579071134626,34607588.0
MAR,2016,111572947004.917,3140.85546875,1.63531114327064,35023457.0
MAR,2017,118540573367.844,3296.52661132813,0.754663249323619,35446392.0
MAR,2018,127341147581.818,3501.69799804688,1.80391671141896,35839760.0
MAR,2019,128920266409.458,3508.09765625,0.303386036590383,36210898.0
MAR,2020,121353645057.144,3268.0302734375,0.705968661338261,36584208.0
MAR,2021,142022058447.231,3785.93627929688,1.40195883962006,36954442.0
MAR,2022,131245312804.483,3463.1376953125,6.65704202759067,37329064.0
MAR,2023,146036093666.762,3813.72607421875,6.09114152504141,37712505.0
MAR,2024,160610994054.734,4153.1943359375,0.985256592004507,38081173.0
MDA,2015,7797667196.73087,2749.55137054338,9.67624033101867,2835978.0
MDA,2016,7980917075.7748,2847.08794770479,6.35930898037931,2803186.0
MDA,2017,9514404016.20949,3453.26727720294,6.57022997455597,2755189.0
MDA,2018,11252353420.8798,4156.44981956646,3.04505397337071,2707203.0
MDA,2019,11736797054.6965,4405.33418162155,4.83778351428734,2664224.0
MDA,2020,11530746234.4492,4375.7788930524,3.76597122245351,2635130.0
MDA,2021,13691869264.0794,5274.60582195352,5.10641129002841,2595809.0
MDA,2022,14525337523.7271,5744.29618434435,28.7372976766235,2528654.0
MDA,2023,16711906746.2133,6799.58594644576,13.4170104381299,2457783.0
MDA,2024,18200340853.6517,7576.19589413326,4.67773516007052,2402306.0
MDG,2015,11323020701.3017,445.320069480568,7.40419174202129,25426702.0
MDG,2016,11848613858.442,453.970714522463,6.03575858154679,26099952.0
MDG,2017,13176313593.5509,491.866848718929,8.60905075422949,26788375.0
MDG,2018,13760033282.2925,500.45718552916,8.59422958870476,27494926.0
MDG,2019,14104664678.5063,499.818837622534,5.61051441492365,28219554.0
MDG,2020,13051441203.9474,450.771615201509,4.20179312190557,28953556.0
MDG,2021,14354731964.3258,483.469463351195,5.81225118787715,29691083.0
MDG,2022,15325603272.6097,503.51453347296,8.16059031991844,30437261.0
MDG,2023,15869945477.8505,508.718427705591,9.87432675044888,31195932.0
MDG,2024,17420501490.1231,544.987501003384,7.40419174202129,31964956.0
MDV,2015,4129505319.12921,9644.90655028145,0.953206658777607,428154.0
MDV,2016,4409942623.85538,9947.80744731739,0.502509413611612,443308.0
MDV,2017,4816426256.52914,10509.628805812,2.81747338234509,458287.0
MDV,2018,5404344162.69888,11423.2838427029,-0.133373386117595,473099.0
MDV,2019,5726094799.37709,11740.2724029785,0.220029731065383,487731.0
MDV,2020,3712604583.36665,7393.8886543933,-1.36977425569811,502118.0
MDV,2021,5252457369.55218,10176.143882547,0.543149688737013,516154.0
MDV,2022,6177123352.26211,11786.0191492983,2.33314337624567,524106.0
MDV,2023,6621008703.95743,12587.6126038651,2.92746542425035,525994.0
MDV,2024,7061608267.25451,13379.3513577224,1.39979779674928,527799.0
MEX,2015,1213294467716.88,10021.2386118827,2.72064064964023,121072306.0
MEX,2016,1112233497452.7,9097.92397674769,2.8217078474766,122251351.0
MEX,2017,1190721475906.0,9649.27816772402,6.04145724018986,123400057.0
MEX,2018,1256300182879.73,10084.7937562021,4.89935015356551,124573711.0
MEX,2019,1304106203902.45,10369.5553585271,3.63596142127046,125762982.0
MEX,2020,1121064767308.42,8841.27075039868,3.39683415570006,126799054.0
MEX,2021,1316569466685.95,10314.0506722115,5.68920847683753,127648148.0
MEX,2022,1466934724293.06,11405.7940473759,7.8962761916855,128613117.0
MEX,2023,1798317581486.88,13860.9597809326,5.52796087314389,129739759.0
MEX,2024,1856365616165.94,14185.7812248529,4.72225588452932,130861007.0
MKD,2015,10064519962.5655,5262.68671928674,-0.299920475631552,1912430.0
MKD,2016,10672467073.2873,5598.48622617967,-0.23929078768441,1906313.0
MKD,2017,11307067069.6658,5955.2973863451,1.35161889677442,1898657.0
MKD,2018,12683068114.2388,6713.98925398989,1.45831298507117,1889051.0
MKD,2019,12606338448.547,6718.85826635458,0.766439573459716,1876262.0
MKD,2020,12361036913.8409,6659.59651070776,1.20007348888487,1856124.0
MKD,2021,14000283827.0154,7620.80296977508,3.23074912132919,1837114.0
MKD,2022,13932436550.0883,7606.2375253797,14.2047173195833,1831712.0
MKD,2023,15855131188.9092,8674.35846327485,9.36187249769016,1827816.0
MKD,2024,16951682245.4202,9291.85661671864,3.48974086026947,1824359.0
MLI,2015,15583181170.4105,838.11986940103,1.45069057605961,18593022.0
MLI,2016,16743796799.8329,872.468587171653,-1.79964707083386,19191289.0
MLI,2017,18308362040.0521,924.057531692284,1.75985742927165,19813011.0
MLI,2018,20368015381.2413,996.379292136901,0.299546507387843,20442030.0
MLI,2019,20477421884.5414,971.949318638092,-1.65826694846365,21068405.0
MLI,2020,20698560938.7775,953.242943290974,0.438088940320669,21713836.0
MLI,2021,22999245262.6719,1027.27345365357,3.92560283104277,22388630.0
MLI,2022,22539987718.7642,976.914116406452,9.62147608489064,23072640.0
MLI,2023,24813860598.5307,1043.9533853528,2.05880228274223,23769127.0
MLI,2024,26794747239.8805,1094.61949265799,3.2063986409966,24478595.0
MLT,2015,11340795042.0881,25529.6813337717,1.10054826378929,444220.0
