country,product,date,gross_production_value
"Congo, Rep.","Meat of sheep, fresh or chilled (indigenous)",2021,2707
"Congo, Rep.",Melonseed,2019,1444
"Congo, Rep.",Melonseed,2020,1447
"Congo, Rep.",Melonseed,2021,1448
"Congo, Rep.",Natural rubber in primary forms,2019,498
"Congo, Rep.",Natural rubber in primary forms,2020,491
"Congo, Rep.",Natural rubber in primary forms,2021,531
"Congo, Rep.",Oil palm fruit,2019,33017
"Congo, Rep.",Oil palm fruit,2020,32898
"Congo, Rep.",Oil palm fruit,2021,33942
"Congo, Rep.",Okra,2019,5474
"Congo, Rep.",Okra,2020,5503
"Congo, Rep.",Okra,2021,5482
"Congo, Rep.","Onions and shallots, dry (excluding dehydrated)",2019,971
"Congo, Rep.","Onions and shallots, dry (excluding dehydrated)",2020,980
"Congo, Rep.","Onions and shallots, dry (excluding dehydrated)",2021,989
"Congo, Rep.",Oranges,2019,4609
"Congo, Rep.",Oranges,2020,4597
"Congo, Rep.",Oranges,2021,4618
"Congo, Rep.","Other beans, green",2019,19454
"Congo, Rep.","Other beans, green",2020,19610
"Congo, Rep.","Other beans, green",2021,19470
"Congo, Rep.","Other fruits, n.e.c.",2019,17303
"Congo, Rep.","Other fruits, n.e.c.",2020,17522
"Congo, Rep.","Other fruits, n.e.c.",2021,17700
"Congo, Rep.","Other vegetables, fresh n.e.c.",2019,58211
"Congo, Rep.","Other vegetables, fresh n.e.c.",2020,58465
"Congo, Rep.","Other vegetables, fresh n.e.c.",2021,58993
"Congo, Rep.",Papayas,2019,4179
"Congo, Rep.",Papayas,2020,4103
"Congo, Rep.",Papayas,2021,4128
"Congo, Rep.","Peas, dry",2019,10597
"Congo, Rep.","Peas, dry",2020,10760
"Congo, Rep.","Peas, dry",2021,10594
"Congo, Rep.",Pineapples,2019,7071
"Congo, Rep.",Pineapples,2020,7262
"Congo, Rep.",Pineapples,2021,7214
"Congo, Rep.",Plantains and cooking bananas,2019,102765
"Congo, Rep.",Plantains and cooking bananas,2020,102679
"Congo, Rep.",Plantains and cooking bananas,2021,102610
"Congo, Rep.",Pomelos and grapefruits,2019,962
"Congo, Rep.",Pomelos and grapefruits,2020,966
"Congo, Rep.",Pomelos and grapefruits,2021,973
"Congo, Rep.",Potatoes,2019,14721
"Congo, Rep.",Potatoes,2020,14566
"Congo, Rep.",Potatoes,2021,14556
"Congo, Rep.",Raw milk of cattle,2019,4618
"Congo, Rep.",Raw milk of cattle,2020,4556
"Congo, Rep.",Raw milk of cattle,2021,4570
"Congo, Rep.",Rice,2019,1257
"Congo, Rep.",Rice,2020,1204
"Congo, Rep.",Rice,2021,1119
"Congo, Rep.",Sesame seed,2019,177
"Congo, Rep.",Sesame seed,2020,177
"Congo, Rep.",Sesame seed,2021,178
"Congo, Rep.",Spinach,2019,1277
"Congo, Rep.",Spinach,2020,1282
"Congo, Rep.",Spinach,2021,1280
"Congo, Rep.",Sugar cane,2019,114675
"Congo, Rep.",Sugar cane,2020,117014
"Congo, Rep.",Sugar cane,2021,115718
"Congo, Rep.",Sweet potatoes,2019,7729
"Congo, Rep.",Sweet potatoes,2020,7586
"Congo, Rep.",Sweet potatoes,2021,7743
"Congo, Rep.","Tangerines, mandarins, clementines",2019,3387
"Congo, Rep.","Tangerines, mandarins, clementines",2020,3404
"Congo, Rep.","Tangerines, mandarins, clementines",2021,3428
"Congo, Rep.",Tomatoes,2019,6333
"Congo, Rep.",Tomatoes,2020,6404
"Congo, Rep.",Tomatoes,2021,6286
"Congo, Rep.",Unmanufactured tobacco,2019,942
"Congo, Rep.",Unmanufactured tobacco,2020,945
"Congo, Rep.",Unmanufactured tobacco,2021,990
"Congo, Rep.",Yams,2019,20910
"Congo, Rep.",Yams,2020,21180
"Congo, Rep.",Yams,2021,20963
Cook Islands,Avocados,2019,59
Cook Islands,Avocados,2020,59
Cook Islands,Avocados,2021,58
Cook Islands,Bananas,2019,39
Cook Islands,Bananas,2020,24
Cook Islands,Bananas,2021,26
Cook Islands,"Cassava, fresh",2021,9
Cook Islands,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,2
Cook Islands,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2
Cook Islands,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,2
Cook Islands,"Coconuts, in shell",2019,1915
Cook Islands,"Coconuts, in shell",2020,1910
Cook Islands,"Coconuts, in shell",2021,1911
Cook Islands,"Coffee, green",2019,1
Cook Islands,"Coffee, green",2020,1
Cook Islands,"Coffee, green",2021,1
Cook Islands,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,92
Cook Islands,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,60
Cook Islands,"Hen eggs in shell, fresh",2019,410
Cook Islands,"Hen eggs in shell, fresh",2020,410
Cook Islands,"Hen eggs in shell, fresh",2021,410
Cook Islands,Lemons and limes,2019,3
Cook Islands,Lemons and limes,2020,3
Cook Islands,Lemons and limes,2021,2
Cook Islands,"Mangoes, guavas and mangosteens",2019,628
Cook Islands,"Mangoes, guavas and mangosteens",2020,629
Cook Islands,"Mangoes, guavas and mangosteens",2021,628
Cook Islands,"Meat of cattle with the bone, fresh or chilled (indigenous)",2019,38
Cook Islands,"Meat of cattle with the bone, fresh or chilled (indigenous)",2020,38
Cook Islands,"Meat of cattle with the bone, fresh or chilled (indigenous)",2021,42
Cook Islands,"Meat of chickens, fresh or chilled (indigenous)",2019,332
Cook Islands,"Meat of chickens, fresh or chilled (indigenous)",2020,317
Cook Islands,"Meat of chickens, fresh or chilled (indigenous)",2021,331
Cook Islands,"Meat of goat, fresh or chilled (indigenous)",2019,43
Cook Islands,"Meat of goat, fresh or chilled (indigenous)",2020,38
Cook Islands,"Meat of goat, fresh or chilled (indigenous)",2021,40
Cook Islands,"Meat of pig with the bone, fresh or chilled (indigenous)",2019,5268
Cook Islands,"Meat of pig with the bone, fresh or chilled (indigenous)",2020,4878
Cook Islands,"Meat of pig with the bone, fresh or chilled (indigenous)",2021,4591
Cook Islands,Natural honey,2019,23
Cook Islands,Natural honey,2020,23
Cook Islands,Natural honey,2021,23
Cook Islands,Oranges,2019,22
Cook Islands,Oranges,2020,21
Cook Islands,Oranges,2021,21
Cook Islands,Papayas,2019,702
Cook Islands,Papayas,2020,721
Cook Islands,Papayas,2021,720
Cook Islands,Pineapples,2019,64
Cook Islands,Pineapples,2020,65
Cook Islands,Pineapples,2021,65
Cook Islands,Pomelos and grapefruits,2019,16
Cook Islands,Pomelos and grapefruits,2020,16
Cook Islands,Pomelos and grapefruits,2021,16
Cook Islands,Sweet potatoes,2019,1076
Cook Islands,Sweet potatoes,2020,1060
Cook Islands,Sweet potatoes,2021,1061
Cook Islands,Tomatoes,2019,1040
Cook Islands,Tomatoes,2020,1039
Cook Islands,Tomatoes,2021,1040
Cook Islands,"Vanilla, raw",2019,1
Cook Islands,"Vanilla, raw",2020,1
Cook Islands,"Vanilla, raw",2021,1
Cook Islands,Watermelons,2019,175
Cook Islands,Watermelons,2020,172
Cook Islands,Watermelons,2021,179
Costa Rica,"Abaca, manila hemp, raw",2019,407
Costa Rica,"Abaca, manila hemp, raw",2020,408
Costa Rica,"Abaca, manila hemp, raw",2021,408
Costa Rica,Avocados,2019,35070
Costa Rica,Avocados,2020,26849
Costa Rica,Avocados,2021,26264
Costa Rica,Bananas,2019,976642
Costa Rica,Bananas,2020,1138924
Costa Rica,Bananas,2021,1115984
Costa Rica,"Beans, dry",2019,12840
Costa Rica,"Beans, dry",2020,8293
Costa Rica,"Beans, dry",2021,19625
Costa Rica,Cabbages,2019,3454
Costa Rica,Cabbages,2020,4538
Costa Rica,Cabbages,2021,4357
Costa Rica,Cantaloupes and other melons,2019,51012
Costa Rica,Cantaloupes and other melons,2020,46852
Costa Rica,Cantaloupes and other melons,2021,31828
Costa Rica,Carrots and turnips,2019,8702
Costa Rica,Carrots and turnips,2020,9084
Costa Rica,Carrots and turnips,2021,7378
Costa Rica,"Cassava, fresh",2019,23742
Costa Rica,"Cassava, fresh",2020,23251
Costa Rica,"Cassava, fresh",2021,23475
Costa Rica,Cauliflowers and broccoli,2019,264
Costa Rica,Cauliflowers and broccoli,2020,260
Costa Rica,Cauliflowers and broccoli,2021,260
Costa Rica,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,114
Costa Rica,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,112
Costa Rica,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,113
Costa Rica,Cocoa beans,2019,485
Costa Rica,Cocoa beans,2020,485
Costa Rica,Cocoa beans,2021,424
Costa Rica,"Coconuts, in shell",2019,1740
Costa Rica,"Coconuts, in shell",2020,1740
Costa Rica,"Coconuts, in shell",2021,1740
Costa Rica,"Coffee, green",2019,233338
Costa Rica,"Coffee, green",2020,265126
Costa Rica,"Coffee, green",2021,291186
Costa Rica,Cucumbers and gherkins,2019,690
Costa Rica,Cucumbers and gherkins,2020,697
Costa Rica,Cucumbers and gherkins,2021,690
Costa Rica,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,11271
Costa Rica,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,10903
Costa Rica,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,9048
Costa Rica,"Ginger, raw",2019,1958
Costa Rica,"Ginger, raw",2020,3087
Costa Rica,"Ginger, raw",2021,2878
Costa Rica,"Groundnuts, excluding shelled",2019,82
Costa Rica,"Groundnuts, excluding shelled",2020,82
Costa Rica,"Groundnuts, excluding shelled",2021,83
Costa Rica,"Hen eggs in shell, fresh",2019,4514
Costa Rica,"Hen eggs in shell, fresh",2020,4974
Costa Rica,"Hen eggs in shell, fresh",2021,5415
Costa Rica,Lemons and limes,2019,1757
Costa Rica,Lemons and limes,2020,1778
Costa Rica,Lemons and limes,2021,1756
Costa Rica,Lettuce and chicory,2019,149
Costa Rica,Lettuce and chicory,2020,148
Costa Rica,Lettuce and chicory,2021,149
Costa Rica,Maize (corn),2019,7149
Costa Rica,Maize (corn),2020,7619
Costa Rica,Maize (corn),2021,3238
Costa Rica,"Mangoes, guavas and mangosteens",2019,43394
Costa Rica,"Mangoes, guavas and mangosteens",2020,35018
Costa Rica,"Mangoes, guavas and mangosteens",2021,35690
Costa Rica,"Meat of cattle with the bone, fresh or chilled (indigenous)",2019,215159
Costa Rica,"Meat of cattle with the bone, fresh or chilled (indigenous)",2020,215521
Costa Rica,"Meat of cattle with the bone, fresh or chilled (indigenous)",2021,214287
Costa Rica,"Meat of chickens, fresh or chilled (indigenous)",2019,41566
Costa Rica,"Meat of chickens, fresh or chilled (indigenous)",2020,39416
Costa Rica,"Meat of chickens, fresh or chilled (indigenous)",2021,42373
Costa Rica,"Meat of goat, fresh or chilled (indigenous)",2019,93
Costa Rica,"Meat of goat, fresh or chilled (indigenous)",2020,92
Costa Rica,"Meat of goat, fresh or chilled (indigenous)",2021,98
Costa Rica,"Meat of pig with the bone, fresh or chilled (indigenous)",2019,20389
Costa Rica,"Meat of pig with the bone, fresh or chilled (indigenous)",2020,21186
Costa Rica,"Meat of pig with the bone, fresh or chilled (indigenous)",2021,20770
Costa Rica,"Meat of sheep, fresh or chilled (indigenous)",2019,6
Costa Rica,"Meat of sheep, fresh or chilled (indigenous)",2020,6
Costa Rica,"Meat of sheep, fresh or chilled (indigenous)",2021,6
Costa Rica,Natural honey,2019,349
Costa Rica,Natural honey,2020,314
Costa Rica,Natural honey,2021,289
Costa Rica,Oil palm fruit,2019,153495
Costa Rica,Oil palm fruit,2020,161595
Costa Rica,Oil palm fruit,2021,164873
Costa Rica,"Onions and shallots, dry (excluding dehydrated)",2019,23502
Costa Rica,"Onions and shallots, dry (excluding dehydrated)",2020,30914
Costa Rica,"Onions and shallots, dry (excluding dehydrated)",2021,35412
Costa Rica,Oranges,2019,7774
Costa Rica,Oranges,2020,12093
Costa Rica,Oranges,2021,8210
Costa Rica,"Other fruits, n.e.c.",2019,203521
Costa Rica,"Other fruits, n.e.c.",2020,207207
Costa Rica,"Other fruits, n.e.c.",2021,207051
Costa Rica,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,29
Costa Rica,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,29
Costa Rica,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,29
Costa Rica,"Other vegetables, fresh n.e.c.",2019,42109
Costa Rica,"Other vegetables, fresh n.e.c.",2020,42546
Costa Rica,"Other vegetables, fresh n.e.c.",2021,43538
Costa Rica,Papayas,2019,9758
Costa Rica,Papayas,2020,16814
Costa Rica,Papayas,2021,17170
Costa Rica,"Pepper (Piper spp.), raw",2019,3265
Costa Rica,"Pepper (Piper spp.), raw",2020,3551
Costa Rica,"Pepper (Piper spp.), raw",2021,3545
Costa Rica,Pineapples,2019,1860991
Costa Rica,Pineapples,2020,1758355
Costa Rica,Pineapples,2021,1951044
Costa Rica,Plantains and cooking bananas,2019,8296
Costa Rica,Plantains and cooking bananas,2020,10423
Costa Rica,Plantains and cooking bananas,2021,8792
Costa Rica,Pomelos and grapefruits,2019,422
Costa Rica,Pomelos and grapefruits,2020,426
Costa Rica,Pomelos and grapefruits,2021,434
Costa Rica,Potatoes,2019,44999
Costa Rica,Potatoes,2020,40564
Costa Rica,Potatoes,2021,71053
Costa Rica,Raw milk of cattle,2019,561789
Costa Rica,Raw milk of cattle,2020,560231
Costa Rica,Raw milk of cattle,2021,560698
Costa Rica,Raw milk of goats,2019,12941
Costa Rica,Raw milk of goats,2020,13743
Costa Rica,Raw milk of goats,2021,13808
Costa Rica,Rice,2019,85908
Costa Rica,Rice,2020,75232
Costa Rica,Rice,2021,82626
Costa Rica,"Seed cotton, unginned",2019,243
Costa Rica,"Seed cotton, unginned",2020,248
Costa Rica,"Seed cotton, unginned",2021,246
Costa Rica,Sesame seed,2019,40
Costa Rica,Sesame seed,2020,41
Costa Rica,Sesame seed,2021,41
Costa Rica,Strawberries,2019,9797
Costa Rica,Strawberries,2020,10274
Costa Rica,Strawberries,2021,9836
Costa Rica,Sugar cane,2019,154071
Costa Rica,Sugar cane,2020,161165
Costa Rica,Sugar cane,2021,153497
Costa Rica,Sweet potatoes,2019,543
Costa Rica,Sweet potatoes,2020,747
Costa Rica,Sweet potatoes,2021,1222
Costa Rica,Tomatoes,2019,46869
Costa Rica,Tomatoes,2020,54212
Costa Rica,Tomatoes,2021,59585
Costa Rica,Unmanufactured tobacco,2019,68
Costa Rica,Unmanufactured tobacco,2020,92
Costa Rica,Unmanufactured tobacco,2021,78
Costa Rica,Watermelons,2019,35386
Costa Rica,Watermelons,2020,22733
Costa Rica,Watermelons,2021,21750
Costa Rica,Yams,2019,15786
Costa Rica,Yams,2020,8615
Costa Rica,Yams,2021,4821
Cote d'Ivoire,"Almonds, in shell",2019,1804
Cote d'Ivoire,"Almonds, in shell",2020,1840
Cote d'Ivoire,"Almonds, in shell",2021,1838
Cote d'Ivoire,Avocados,2019,8365
Cote d'Ivoire,Avocados,2020,8207
Cote d'Ivoire,Avocados,2021,8259
Cote d'Ivoire,Bananas,2019,256431
Cote d'Ivoire,Bananas,2020,321299
Cote d'Ivoire,Bananas,2021,275382
Cote d'Ivoire,"Cashew nuts, in shell",2019,183152
Cote d'Ivoire,"Cashew nuts, in shell",2020,244932
Cote d'Ivoire,"Cashew nuts, in shell",2021,279557
Cote d'Ivoire,"Cassava, fresh",2019,1398556
Cote d'Ivoire,"Cassava, fresh",2020,1533322
Cote d'Ivoire,"Cassava, fresh",2021,1499714
Cote d'Ivoire,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,372705
Cote d'Ivoire,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,379158
Cote d'Ivoire,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,379188
Cote d'Ivoire,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,16777
Cote d'Ivoire,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,16759
Cote d'Ivoire,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,16824
Cote d'Ivoire,Cocoa beans,2019,3227766
Cote d'Ivoire,Cocoa beans,2020,3177158
Cote d'Ivoire,Cocoa beans,2021,3218258
Cote d'Ivoire,"Coconuts, in shell",2019,54411
Cote d'Ivoire,"Coconuts, in shell",2020,53903
Cote d'Ivoire,"Coconuts, in shell",2021,53903
Cote d'Ivoire,"Coffee, green",2019,91686
Cote d'Ivoire,"Coffee, green",2020,79322
Cote d'Ivoire,"Coffee, green",2021,59046
Cote d'Ivoire,Cucumbers and gherkins,2019,6893
Cote d'Ivoire,Cucumbers and gherkins,2020,6921
Cote d'Ivoire,Cucumbers and gherkins,2021,6922
Cote d'Ivoire,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,5750
Cote d'Ivoire,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,5810
Cote d'Ivoire,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,5751
Cote d'Ivoire,Eggplants (aubergines),2019,31013
Cote d'Ivoire,Eggplants (aubergines),2020,31881
Cote d'Ivoire,Eggplants (aubergines),2021,31430
Cote d'Ivoire,Fonio,2019,13011
Cote d'Ivoire,Fonio,2020,13157
Cote d'Ivoire,Fonio,2021,14683
Cote d'Ivoire,"Game meat, fresh, chilled or frozen",2019,390144
Cote d'Ivoire,"Game meat, fresh, chilled or frozen",2020,394234
Cote d'Ivoire,"Game meat, fresh, chilled or frozen",2021,401893
Cote d'Ivoire,"Ginger, raw",2019,1828
Cote d'Ivoire,"Ginger, raw",2020,1830
Cote d'Ivoire,"Ginger, raw",2021,1845
Cote d'Ivoire,Green corn (maize),2019,24496
Cote d'Ivoire,Green corn (maize),2020,24324
Cote d'Ivoire,Green corn (maize),2021,24420
Cote d'Ivoire,"Groundnuts, excluding shelled",2019,110592
Cote d'Ivoire,"Groundnuts, excluding shelled",2020,115660
Cote d'Ivoire,"Groundnuts, excluding shelled",2021,118871
Cote d'Ivoire,"Hen eggs in shell, fresh",2019,160969
Cote d'Ivoire,"Hen eggs in shell, fresh",2020,183071
Cote d'Ivoire,"Hen eggs in shell, fresh",2021,159271
Cote d'Ivoire,Karite nuts (sheanuts),2019,3533
Cote d'Ivoire,Karite nuts (sheanuts),2020,3557
Cote d'Ivoire,Karite nuts (sheanuts),2021,3560
Cote d'Ivoire,Kola nuts,2019,47438
Cote d'Ivoire,Kola nuts,2020,47371
Cote d'Ivoire,Kola nuts,2021,47324
Cote d'Ivoire,Maize (corn),2019,434553
Cote d'Ivoire,Maize (corn),2020,463439
Cote d'Ivoire,Maize (corn),2021,449186
Cote d'Ivoire,"Mangoes, guavas and mangosteens",2019,60518
Cote d'Ivoire,"Mangoes, guavas and mangosteens",2020,72622
Cote d'Ivoire,"Mangoes, guavas and mangosteens",2021,72622
Cote d'Ivoire,"Meat of cattle with the bone, fresh or chilled (indigenous)",2019,23078
Cote d'Ivoire,"Meat of cattle with the bone, fresh or chilled (indigenous)",2020,23457
Cote d'Ivoire,"Meat of cattle with the bone, fresh or chilled (indigenous)",2021,23701
Cote d'Ivoire,"Meat of chickens, fresh or chilled (indigenous)",2019,304023
Cote d'Ivoire,"Meat of chickens, fresh or chilled (indigenous)",2020,311540
Cote d'Ivoire,"Meat of chickens, fresh or chilled (indigenous)",2021,365651
Cote d'Ivoire,"Meat of goat, fresh or chilled (indigenous)",2019,49795
Cote d'Ivoire,"Meat of goat, fresh or chilled (indigenous)",2020,55354
Cote d'Ivoire,"Meat of goat, fresh or chilled (indigenous)",2021,60905
Cote d'Ivoire,"Meat of pig with the bone, fresh or chilled (indigenous)",2019,22778
Cote d'Ivoire,"Meat of pig with the bone, fresh or chilled (indigenous)",2020,20290
Cote d'Ivoire,"Meat of pig with the bone, fresh or chilled (indigenous)",2021,20782
Cote d'Ivoire,"Meat of sheep, fresh or chilled (indigenous)",2019,103282
Cote d'Ivoire,"Meat of sheep, fresh or chilled (indigenous)",2020,108396
Cote d'Ivoire,"Meat of sheep, fresh or chilled (indigenous)",2021,111967
Cote d'Ivoire,Millet,2019,28623
Cote d'Ivoire,Millet,2020,30013
Cote d'Ivoire,Millet,2021,29139
Cote d'Ivoire,Natural rubber in primary forms,2019,1264437
Cote d'Ivoire,Natural rubber in primary forms,2020,1517324
Cote d'Ivoire,Natural rubber in primary forms,2021,1783690
Cote d'Ivoire,Oil palm fruit,2019,298434
Cote d'Ivoire,Oil palm fruit,2020,281631
Cote d'Ivoire,Oil palm fruit,2021,331545
Cote d'Ivoire,Okra,2019,94237
Cote d'Ivoire,Okra,2020,98082
Cote d'Ivoire,Okra,2021,96719
Cote d'Ivoire,"Onions and shallots, green",2019,2695
Cote d'Ivoire,"Onions and shallots, green",2020,2780
Cote d'Ivoire,"Onions and shallots, green",2021,2752
Cote d'Ivoire,Oranges,2019,1785
Cote d'Ivoire,Oranges,2020,1817
Cote d'Ivoire,Oranges,2021,1786
Cote d'Ivoire,"Other beans, green",2019,3820
Cote d'Ivoire,"Other beans, green",2020,3859
Cote d'Ivoire,"Other beans, green",2021,3870
Cote d'Ivoire,"Other citrus fruit, n.e.c.",2019,40425
Cote d'Ivoire,"Other citrus fruit, n.e.c.",2020,41076
Cote d'Ivoire,"Other citrus fruit, n.e.c.",2021,40430
Cote d'Ivoire,"Other fruits, n.e.c.",2019,12925
Cote d'Ivoire,"Other fruits, n.e.c.",2020,13340
Cote d'Ivoire,"Other fruits, n.e.c.",2021,13212
Cote d'Ivoire,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,562
Cote d'Ivoire,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,571
Cote d'Ivoire,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,563
Cote d'Ivoire,"Other oil seeds, n.e.c.",2019,8845
Cote d'Ivoire,"Other oil seeds, n.e.c.",2020,8934
Cote d'Ivoire,"Other oil seeds, n.e.c.",2021,8844
Cote d'Ivoire,Other pulses n.e.c.,2019,5669
Cote d'Ivoire,Other pulses n.e.c.,2020,5710
Cote d'Ivoire,Other pulses n.e.c.,2021,5672
Cote d'Ivoire,"Other stimulant, spice and aromatic crops, n.e.c.",2019,596
Cote d'Ivoire,"Other stimulant, spice and aromatic crops, n.e.c.",2020,595
Cote d'Ivoire,"Other stimulant, spice and aromatic crops, n.e.c.",2021,594
Cote d'Ivoire,"Other tropical fruits, n.e.c.",2019,37665
Cote d'Ivoire,"Other tropical fruits, n.e.c.",2020,37942
Cote d'Ivoire,"Other tropical fruits, n.e.c.",2021,38373
Cote d'Ivoire,"Other vegetables, fresh n.e.c.",2019,45277
Cote d'Ivoire,"Other vegetables, fresh n.e.c.",2020,45739
Cote d'Ivoire,"Other vegetables, fresh n.e.c.",2021,46294
Cote d'Ivoire,Papayas,2019,5892
Cote d'Ivoire,Papayas,2020,5971
Cote d'Ivoire,Papayas,2021,5889
Cote d'Ivoire,"Pepper (Piper spp.), raw",2019,6691
Cote d'Ivoire,"Pepper (Piper spp.), raw",2020,6810
Cote d'Ivoire,"Pepper (Piper spp.), raw",2021,6786
Cote d'Ivoire,Pineapples,2019,22569
Cote d'Ivoire,Pineapples,2020,13790
Cote d'Ivoire,Pineapples,2021,19442
Cote d'Ivoire,Plantains and cooking bananas,2019,576087
Cote d'Ivoire,Plantains and cooking bananas,2020,591079
Cote d'Ivoire,Plantains and cooking bananas,2021,576259
Cote d'Ivoire,Pomelos and grapefruits,2019,6475
Cote d'Ivoire,Pomelos and grapefruits,2020,6353
Cote d'Ivoire,Pomelos and grapefruits,2021,6394
Cote d'Ivoire,"Pumpkins, squash and gourds",2019,7693
Cote d'Ivoire,"Pumpkins, squash and gourds",2020,7716
Cote d'Ivoire,"Pumpkins, squash and gourds",2021,7751
Cote d'Ivoire,Raw milk of cattle,2019,3211
Cote d'Ivoire,Raw milk of cattle,2020,3263
Cote d'Ivoire,Raw milk of cattle,2021,3366
Cote d'Ivoire,Rice,2019,1002820
Cote d'Ivoire,Rice,2020,788425
Cote d'Ivoire,Rice,2021,883077
Cote d'Ivoire,"Seed cotton, unginned",2019,221116
Cote d'Ivoire,"Seed cotton, unginned",2020,231234
Cote d'Ivoire,"Seed cotton, unginned",2021,263785
Cote d'Ivoire,Sesame seed,2019,536
Cote d'Ivoire,Sesame seed,2020,538
Cote d'Ivoire,Sesame seed,2021,548
Cote d'Ivoire,Sorghum,2019,38641
Cote d'Ivoire,Sorghum,2020,40940
Cote d'Ivoire,Sorghum,2021,39789
Cote d'Ivoire,Soya beans,2019,185
Cote d'Ivoire,Soya beans,2020,173
Cote d'Ivoire,Soya beans,2021,178
Cote d'Ivoire,Sugar cane,2019,99206
Cote d'Ivoire,Sugar cane,2020,93065
Cote d'Ivoire,Sugar cane,2021,100587
Cote d'Ivoire,Sweet potatoes,2019,10866
Cote d'Ivoire,Sweet potatoes,2020,11007
Cote d'Ivoire,Sweet potatoes,2021,10830
Cote d'Ivoire,Taro,2019,23537
Cote d'Ivoire,Taro,2020,23887
Cote d'Ivoire,Taro,2021,23505
Cote d'Ivoire,Tomatoes,2019,22094
Cote d'Ivoire,Tomatoes,2020,23010
Cote d'Ivoire,Tomatoes,2021,22691
Cote d'Ivoire,Unmanufactured tobacco,2019,3980
Cote d'Ivoire,Unmanufactured tobacco,2020,4046
Cote d'Ivoire,Unmanufactured tobacco,2021,3974
Cote d'Ivoire,Yams,2019,2767937
Cote d'Ivoire,Yams,2020,2843781
Cote d'Ivoire,Yams,2021,2819702
Dominican Republic,Avocados,2019,249282
Dominican Republic,Avocados,2020,232218
Dominican Republic,Avocados,2021,237567
Dominican Republic,Bananas,2019,155476
Dominican Republic,Bananas,2020,158586
Dominican Republic,Bananas,2021,162363
Dominican Republic,"Beans, dry",2019,62007
Dominican Republic,"Beans, dry",2020,54239
Dominican Republic,"Beans, dry",2021,56571
Dominican Republic,Beeswax,2019,528
Dominican Republic,Beeswax,2020,535
Dominican Republic,Beeswax,2021,539
Dominican Republic,"Broad beans and horse beans, dry",2019,9651
Dominican Republic,"Broad beans and horse beans, dry",2020,9497
Dominican Republic,"Broad beans and horse beans, dry",2021,9628
Dominican Republic,Cabbages,2019,9904
Dominican Republic,Cabbages,2020,9834
Dominican Republic,Cabbages,2021,9628
Dominican Republic,Cantaloupes and other melons,2019,16397
Dominican Republic,Cantaloupes and other melons,2020,10165
Dominican Republic,Cantaloupes and other melons,2021,10397
Dominican Republic,Carrots and turnips,2019,16304
Dominican Republic,Carrots and turnips,2020,15994
Dominican Republic,Carrots and turnips,2021,16640
Dominican Republic,"Cashew nuts, in shell",2019,606
Dominican Republic,"Cashew nuts, in shell",2020,601
Dominican Republic,"Cashew nuts, in shell",2021,618
Dominican Republic,"Cassava, fresh",2019,60332
Dominican Republic,"Cassava, fresh",2020,57597
Dominican Republic,"Cassava, fresh",2021,57705
Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,48391
Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,48121
Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,47819
Dominican Republic,Cocoa beans,2019,200569
Dominican Republic,Cocoa beans,2020,204702
Dominican Republic,Cocoa beans,2021,186123
Dominican Republic,"Coconuts, in shell",2019,170101
Dominican Republic,"Coconuts, in shell",2020,171040
Dominican Republic,"Coconuts, in shell",2021,175043
Dominican Republic,"Coffee, green",2019,38750
Dominican Republic,"Coffee, green",2020,42961
Dominican Republic,"Coffee, green",2021,46251
Dominican Republic,Cucumbers and gherkins,2019,3939
