country,product,date,gross_production_value
Madagascar,Silk-worm cocoons suitable for reeling,2022,68
Madagascar,Silk-worm cocoons suitable for reeling,2023,68
Madagascar,Silk-worm cocoons suitable for reeling,2024,68
Madagascar,"Sisal, raw",2022,1953
Madagascar,"Sisal, raw",2023,1955
Madagascar,"Sisal, raw",2024,1957
Madagascar,Sorghum,2022,41
Madagascar,Sorghum,2023,40
Madagascar,Sorghum,2024,40
Madagascar,Soya beans,2022,3
Madagascar,Soya beans,2023,3
Madagascar,Soya beans,2024,3
Madagascar,Sugar cane,2022,63808
Madagascar,Sugar cane,2023,63924
Madagascar,Sugar cane,2024,63767
Madagascar,Sweet potatoes,2022,184249
Madagascar,Sweet potatoes,2023,184582
Madagascar,Sweet potatoes,2024,184142
Madagascar,Taro,2022,16117
Madagascar,Taro,2023,16118
Madagascar,Taro,2024,16118
Madagascar,Tea leaves,2022,8
Madagascar,Tea leaves,2023,8
Madagascar,Tea leaves,2024,8
Madagascar,Tomatoes,2022,8971
Madagascar,Tomatoes,2023,8997
Madagascar,Tomatoes,2024,9023
Madagascar,Tung nuts,2022,103
Madagascar,Tung nuts,2023,103
Madagascar,Tung nuts,2024,104
Madagascar,Unmanufactured tobacco,2022,350
Madagascar,Unmanufactured tobacco,2023,351
Madagascar,Unmanufactured tobacco,2024,351
Madagascar,"Vanilla, raw",2022,3575
Madagascar,"Vanilla, raw",2023,3601
Madagascar,"Vanilla, raw",2024,3585
Madagascar,Wheat,2022,252
Madagascar,Wheat,2023,126
Madagascar,Wheat,2024,126
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,16
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,16
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2024,16
Malawi,Avocados,2022,39644
Malawi,Avocados,2023,37580
Malawi,Avocados,2024,39105
Malawi,Bananas,2022,460006
Malawi,Bananas,2023,529858
Malawi,Bananas,2024,556307
Malawi,"Beans, dry",2022,238344
Malawi,"Beans, dry",2023,255983
Malawi,"Beans, dry",2024,261084
Malawi,"Broad beans and horse beans, green",2022,67
Malawi,"Broad beans and horse beans, green",2023,67
Malawi,"Broad beans and horse beans, green",2024,67
Malawi,Cabbages,2022,80294
Malawi,Cabbages,2023,85027
Malawi,Cabbages,2024,88806
Malawi,"Cassava, fresh",2022,2147187
Malawi,"Cassava, fresh",2023,2148135
Malawi,"Cassava, fresh",2024,2176963
Malawi,"Chick peas, dry",2022,1983
Malawi,"Chick peas, dry",2023,2014
Malawi,"Chick peas, dry",2024,1963
Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,525
Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,524
Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,521
Malawi,"Coffee, green",2022,4618
Malawi,"Coffee, green",2023,4618
Malawi,"Coffee, green",2024,4712
Malawi,"Cow peas, dry",2022,35913
Malawi,"Cow peas, dry",2023,39126
Malawi,"Cow peas, dry",2024,40216
Malawi,Cucumbers and gherkins,2022,7552
Malawi,Cucumbers and gherkins,2023,7998
Malawi,Cucumbers and gherkins,2024,7851
Malawi,Eggplants (aubergines),2022,9842
Malawi,Eggplants (aubergines),2023,9740
Malawi,Eggplants (aubergines),2024,9797
Malawi,"Groundnuts, excluding shelled",2022,335943
Malawi,"Groundnuts, excluding shelled",2023,361661
Malawi,"Groundnuts, excluding shelled",2024,270447
Malawi,"Hen eggs in shell, fresh",2022,70015
Malawi,"Hen eggs in shell, fresh",2023,70817
Malawi,"Hen eggs in shell, fresh",2024,71607
Malawi,"Lentils, dry",2022,310
Malawi,"Lentils, dry",2023,308
Malawi,"Lentils, dry",2024,309
Malawi,Maize (corn),2022,951665
Malawi,Maize (corn),2023,898751
Malawi,Maize (corn),2024,768199
Malawi,"Mangoes, guavas and mangosteens",2022,341613
Malawi,"Mangoes, guavas and mangosteens",2023,353779
Malawi,"Mangoes, guavas and mangosteens",2024,360899
Malawi,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,200872
Malawi,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,209961
Malawi,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,223369
Malawi,"Meat of chickens, fresh or chilled (indigenous)",2022,548980
Malawi,"Meat of chickens, fresh or chilled (indigenous)",2023,574546
Malawi,"Meat of chickens, fresh or chilled (indigenous)",2024,600940
Malawi,"Meat of goat, fresh or chilled (indigenous)",2022,184449
Malawi,"Meat of goat, fresh or chilled (indigenous)",2023,191346
Malawi,"Meat of goat, fresh or chilled (indigenous)",2024,202976
Malawi,"Meat of pig with the bone, fresh or chilled (indigenous)",2022,744400
Malawi,"Meat of pig with the bone, fresh or chilled (indigenous)",2023,1060867
Malawi,"Meat of pig with the bone, fresh or chilled (indigenous)",2024,1118590
Malawi,"Meat of sheep, fresh or chilled (indigenous)",2022,3959
Malawi,"Meat of sheep, fresh or chilled (indigenous)",2023,4105
Malawi,"Meat of sheep, fresh or chilled (indigenous)",2024,4194
Malawi,Millet,2022,29573
Malawi,Millet,2023,35736
Malawi,Millet,2024,36106
Malawi,"Nutmeg, mace, cardamoms, raw",2022,128
Malawi,"Nutmeg, mace, cardamoms, raw",2023,127
Malawi,"Nutmeg, mace, cardamoms, raw",2024,128
Malawi,Okra,2022,955
Malawi,Okra,2023,954
Malawi,Okra,2024,960
Malawi,"Onions and shallots, dry (excluding dehydrated)",2022,186357
Malawi,"Onions and shallots, dry (excluding dehydrated)",2023,200881
Malawi,"Onions and shallots, dry (excluding dehydrated)",2024,214512
Malawi,"Other citrus fruit, n.e.c.",2022,100
Malawi,"Other citrus fruit, n.e.c.",2023,101
Malawi,"Other citrus fruit, n.e.c.",2024,101
Malawi,"Other fruits, n.e.c.",2022,9306
Malawi,"Other fruits, n.e.c.",2023,9317
Malawi,"Other fruits, n.e.c.",2024,9299
Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,3516
Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,3527
Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2024,3501
Malawi,Other pulses n.e.c.,2022,7715
Malawi,Other pulses n.e.c.,2023,7781
Malawi,Other pulses n.e.c.,2024,7818
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2022,80
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2023,81
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2024,80
Malawi,"Other vegetables, fresh n.e.c.",2022,9800
Malawi,"Other vegetables, fresh n.e.c.",2023,9823
Malawi,"Other vegetables, fresh n.e.c.",2024,9788
Malawi,"Peas, dry",2022,21239
Malawi,"Peas, dry",2023,21017
Malawi,"Peas, dry",2024,21354
Malawi,"Peas, green",2022,1789
Malawi,"Peas, green",2023,1806
Malawi,"Peas, green",2024,1775
Malawi,"Pepper (Piper spp.), raw",2022,210
Malawi,"Pepper (Piper spp.), raw",2023,202
Malawi,"Pepper (Piper spp.), raw",2024,204
Malawi,"Pigeon peas, dry",2022,324396
Malawi,"Pigeon peas, dry",2023,345152
Malawi,"Pigeon peas, dry",2024,358494
Malawi,Pineapples,2022,150899
Malawi,Pineapples,2023,153881
Malawi,Pineapples,2024,159731
Malawi,Plantains and cooking bananas,2022,77854
Malawi,Plantains and cooking bananas,2023,77944
Malawi,Plantains and cooking bananas,2024,77808
Malawi,Potatoes,2022,647628
Malawi,Potatoes,2023,680729
Malawi,Potatoes,2024,654309
Malawi,Raw milk of cattle,2022,43629
Malawi,Raw milk of cattle,2023,45461
Malawi,Raw milk of cattle,2024,47088
Malawi,Rice,2022,125983
Malawi,Rice,2023,115074
Malawi,Rice,2024,117574
Malawi,"Seed cotton, unginned",2022,2266
Malawi,"Seed cotton, unginned",2023,1516
Malawi,"Seed cotton, unginned",2024,2676
Malawi,"Sisal, raw",2022,10
Malawi,"Sisal, raw",2023,10
Malawi,"Sisal, raw",2024,10
Malawi,Sorghum,2022,70914
Malawi,Sorghum,2023,76625
Malawi,Sorghum,2024,61866
Malawi,Soya beans,2022,189496
Malawi,Soya beans,2023,147232
Malawi,Soya beans,2024,190693
Malawi,Sugar cane,2022,282149
Malawi,Sugar cane,2023,258009
Malawi,Sugar cane,2024,288904
Malawi,Sunflower seed,2022,6169
Malawi,Sunflower seed,2023,4630
Malawi,Sunflower seed,2024,6499
Malawi,Sweet potatoes,2022,2508362
Malawi,Sweet potatoes,2023,2547978
Malawi,Sweet potatoes,2024,2672221
Malawi,Tea leaves,2022,58781
Malawi,Tea leaves,2023,54337
Malawi,Tea leaves,2024,54322
Malawi,Tomatoes,2022,374999
Malawi,Tomatoes,2023,366602
Malawi,Tomatoes,2024,359571
Malawi,Tung nuts,2022,293
Malawi,Tung nuts,2023,293
Malawi,Tung nuts,2024,294
Malawi,Unmanufactured tobacco,2022,17364
Malawi,Unmanufactured tobacco,2023,23534
Malawi,Unmanufactured tobacco,2024,23515
Malawi,"Vanilla, raw",2022,22
Malawi,"Vanilla, raw",2023,22
Malawi,"Vanilla, raw",2024,22
Malawi,Wheat,2022,81
Malawi,Wheat,2023,94
Malawi,Wheat,2024,159
Malaysia,Areca nuts,2022,144
Malaysia,Areca nuts,2023,124
Malaysia,Areca nuts,2024,85
Malaysia,Bananas,2022,162582
Malaysia,Bananas,2023,168780
Malaysia,Bananas,2024,164964
Malaysia,Cabbages,2022,41937
Malaysia,Cabbages,2023,37953
Malaysia,Cabbages,2024,41811
Malaysia,"Cashew nuts, in shell",2022,32568
Malaysia,"Cashew nuts, in shell",2023,32829
Malaysia,"Cashew nuts, in shell",2024,32589
Malaysia,"Cassava, fresh",2022,12369
Malaysia,"Cassava, fresh",2023,13165
Malaysia,"Cassava, fresh",2024,12023
Malaysia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,5990
Malaysia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,6014
Malaysia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,6022
Malaysia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,55497
Malaysia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,65974
Malaysia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,76867
Malaysia,"Cloves (whole stems), raw",2022,642
Malaysia,"Cloves (whole stems), raw",2023,643
Malaysia,"Cloves (whole stems), raw",2024,644
Malaysia,Cocoa beans,2022,1098
Malaysia,Cocoa beans,2023,599
Malaysia,Cocoa beans,2024,991
Malaysia,"Coconuts, in shell",2022,152980
Malaysia,"Coconuts, in shell",2023,158581
Malaysia,"Coconuts, in shell",2024,170476
Malaysia,"Coffee, green",2022,7361
Malaysia,"Coffee, green",2023,7477
Malaysia,"Coffee, green",2024,5471
Malaysia,Cucumbers and gherkins,2022,34642
Malaysia,Cucumbers and gherkins,2023,38018
Malaysia,Cucumbers and gherkins,2024,36136
Malaysia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,7685
Malaysia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,6214
Malaysia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,4796
Malaysia,Eggplants (aubergines),2022,31054
Malaysia,Eggplants (aubergines),2023,30817
Malaysia,Eggplants (aubergines),2024,38015
Malaysia,"Eggs from other birds in shell, fresh, n.e.c.",2022,22367
Malaysia,"Eggs from other birds in shell, fresh, n.e.c.",2023,22367
Malaysia,"Eggs from other birds in shell, fresh, n.e.c.",2024,22367
Malaysia,"Ginger, raw",2022,19033
Malaysia,"Ginger, raw",2023,19322
Malaysia,"Ginger, raw",2024,20167
Malaysia,"Groundnuts, excluding shelled",2022,169
Malaysia,"Groundnuts, excluding shelled",2023,133
Malaysia,"Groundnuts, excluding shelled",2024,114
Malaysia,"Hen eggs in shell, fresh",2022,1298014
Malaysia,"Hen eggs in shell, fresh",2023,1508559
Malaysia,"Hen eggs in shell, fresh",2024,1295977
Malaysia,"Horse meat, fresh or chilled (indigenous)",2022,882
Malaysia,"Horse meat, fresh or chilled (indigenous)",2023,914
Malaysia,"Horse meat, fresh or chilled (indigenous)",2024,901
Malaysia,Lemons and limes,2022,16913
Malaysia,Lemons and limes,2023,15446
Malaysia,Lemons and limes,2024,19793
Malaysia,Lettuce and chicory,2022,67141
Malaysia,Lettuce and chicory,2023,68146
Malaysia,Lettuce and chicory,2024,97535
Malaysia,Maize (corn),2022,145
Malaysia,Maize (corn),2023,98
Malaysia,Maize (corn),2024,228
Malaysia,"Mangoes, guavas and mangosteens",2022,67032
Malaysia,"Mangoes, guavas and mangosteens",2023,77126
Malaysia,"Mangoes, guavas and mangosteens",2024,88349
Malaysia,"Meat of buffalo, fresh or chilled (indigenous)",2022,11583
Malaysia,"Meat of buffalo, fresh or chilled (indigenous)",2023,9442
Malaysia,"Meat of buffalo, fresh or chilled (indigenous)",2024,9792
Malaysia,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,177472
Malaysia,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,167722
Malaysia,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,154425
Malaysia,"Meat of chickens, fresh or chilled (indigenous)",2022,3297387
Malaysia,"Meat of chickens, fresh or chilled (indigenous)",2023,3342638
Malaysia,"Meat of chickens, fresh or chilled (indigenous)",2024,3423852
Malaysia,"Meat of ducks, fresh or chilled (indigenous)",2022,175050
Malaysia,"Meat of ducks, fresh or chilled (indigenous)",2023,173298
Malaysia,"Meat of ducks, fresh or chilled (indigenous)",2024,173775
Malaysia,"Meat of goat, fresh or chilled (indigenous)",2022,16502
Malaysia,"Meat of goat, fresh or chilled (indigenous)",2023,19608
Malaysia,"Meat of goat, fresh or chilled (indigenous)",2024,19590
Malaysia,"Meat of pig with the bone, fresh or chilled (indigenous)",2022,822461
Malaysia,"Meat of pig with the bone, fresh or chilled (indigenous)",2023,666728
Malaysia,"Meat of pig with the bone, fresh or chilled (indigenous)",2024,617372
Malaysia,"Meat of sheep, fresh or chilled (indigenous)",2022,3778
Malaysia,"Meat of sheep, fresh or chilled (indigenous)",2023,4531
Malaysia,"Meat of sheep, fresh or chilled (indigenous)",2024,5561
Malaysia,Natural rubber in primary forms,2022,552586
Malaysia,Natural rubber in primary forms,2023,509870
Malaysia,Natural rubber in primary forms,2024,566458
Malaysia,"Nutmeg, mace, cardamoms, raw",2022,185
Malaysia,"Nutmeg, mace, cardamoms, raw",2023,909
Malaysia,"Nutmeg, mace, cardamoms, raw",2024,204
Malaysia,Oil palm fruit,2022,13251731
Malaysia,Oil palm fruit,2023,13271031
Malaysia,Oil palm fruit,2024,13999343
Malaysia,Okra,2022,54456
Malaysia,Okra,2023,56721
Malaysia,Okra,2024,60611
Malaysia,Oranges,2022,10526
Malaysia,Oranges,2023,5655
Malaysia,Oranges,2024,4049
Malaysia,"Other vegetables, fresh n.e.c.",2022,299945
Malaysia,"Other vegetables, fresh n.e.c.",2023,303827
Malaysia,"Other vegetables, fresh n.e.c.",2024,306130
Malaysia,Papayas,2022,19439
Malaysia,Papayas,2023,19444
Malaysia,Papayas,2024,16678
Malaysia,"Pepper (Piper spp.), raw",2022,259816
Malaysia,"Pepper (Piper spp.), raw",2023,217783
Malaysia,"Pepper (Piper spp.), raw",2024,234215
Malaysia,Pineapples,2022,175434
Malaysia,Pineapples,2023,143960
Malaysia,Pineapples,2024,168785
Malaysia,Pomelos and grapefruits,2022,7519
Malaysia,Pomelos and grapefruits,2023,9698
Malaysia,Pomelos and grapefruits,2024,8531
Malaysia,"Pumpkins, squash and gourds",2022,22478
Malaysia,"Pumpkins, squash and gourds",2023,20241
Malaysia,"Pumpkins, squash and gourds",2024,24555
Malaysia,Raw milk of buffalo,2022,4019
Malaysia,Raw milk of buffalo,2023,4099
Malaysia,Raw milk of buffalo,2024,4031
Malaysia,Raw milk of cattle,2022,21469
Malaysia,Raw milk of cattle,2023,22109
Malaysia,Raw milk of cattle,2024,23361
Malaysia,Rice,2022,732579
Malaysia,Rice,2023,698358
Malaysia,Rice,2024,675180
Malaysia,"Shorn wool, greasy, including fleece-washed shorn wool",2022,668
Malaysia,"Shorn wool, greasy, including fleece-washed shorn wool",2023,673
Malaysia,"Shorn wool, greasy, including fleece-washed shorn wool",2024,665
Malaysia,Spinach,2022,54265
Malaysia,Spinach,2023,53927
Malaysia,Spinach,2024,53270
Malaysia,Sugar cane,2022,5948
Malaysia,Sugar cane,2023,4839
Malaysia,Sugar cane,2024,4021
Malaysia,Sweet potatoes,2022,15935
Malaysia,Sweet potatoes,2023,11762
Malaysia,Sweet potatoes,2024,18038
Malaysia,Tea leaves,2022,30950
Malaysia,Tea leaves,2023,30920
Malaysia,Tea leaves,2024,28580
Malaysia,Tomatoes,2022,116704
Malaysia,Tomatoes,2023,113423
Malaysia,Tomatoes,2024,155669
Malaysia,Unmanufactured tobacco,2022,331
Malaysia,Unmanufactured tobacco,2023,497
Malaysia,Unmanufactured tobacco,2024,361
Malaysia,Watermelons,2022,38516
Malaysia,Watermelons,2023,39424
Malaysia,Watermelons,2024,43645
Malaysia,Yams,2022,4130
Malaysia,Yams,2023,2123
Malaysia,Yams,2024,1626
Maldives,Areca nuts,2022,16
Maldives,Areca nuts,2023,16
Maldives,Areca nuts,2024,16
Maldives,Bananas,2022,386
Maldives,Bananas,2023,911
Maldives,Bananas,2024,1220
Maldives,"Cassava, fresh",2022,9
Maldives,"Cassava, fresh",2023,9
Maldives,"Cassava, fresh",2024,8
Maldives,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,44
Maldives,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,574
Maldives,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,597
Maldives,"Coconuts, in shell",2022,52
Maldives,"Coconuts, in shell",2023,14
Maldives,"Coconuts, in shell",2024,275
Maldives,"Mangoes, guavas and mangosteens",2022,5
Maldives,"Mangoes, guavas and mangosteens",2023,103
Maldives,"Mangoes, guavas and mangosteens",2024,116
Maldives,"Onions and shallots, dry (excluding dehydrated)",2022,121
Maldives,"Onions and shallots, dry (excluding dehydrated)",2023,121
Maldives,"Onions and shallots, dry (excluding dehydrated)",2024,121
Maldives,Papayas,2022,90
Maldives,Papayas,2023,1010
Maldives,Papayas,2024,1610
Maldives,Sweet potatoes,2022,0
Maldives,Sweet potatoes,2023,4
Maldives,Sweet potatoes,2024,7
Maldives,Taro,2022,0
Maldives,Taro,2023,13
Maldives,Taro,2024,22
Maldives,Tomatoes,2022,526
Maldives,Tomatoes,2023,531
Maldives,Tomatoes,2024,529
Mali,"Bambara beans, dry",2022,4467
Mali,"Bambara beans, dry",2023,4729
Mali,"Bambara beans, dry",2024,4901
Mali,Bananas,2022,432005
Mali,Bananas,2023,464531
Mali,Bananas,2024,518361
Mali,Beeswax,2022,73
Mali,Beeswax,2023,74
Mali,Beeswax,2024,73
Mali,Cashewapple,2022,94969
Mali,Cashewapple,2023,97542
Mali,Cashewapple,2024,98802
Mali,"Cassava, fresh",2022,48641
Mali,"Cassava, fresh",2023,51962
Mali,"Cassava, fresh",2024,70548
Mali,Cereals n.e.c.,2022,48
Mali,Cereals n.e.c.,2023,49
Mali,Cereals n.e.c.,2024,49
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,6682
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,6651
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,6665
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,11086
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,11086
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,24080
Mali,"Cow peas, dry",2022,113895
Mali,"Cow peas, dry",2023,106851
Mali,"Cow peas, dry",2024,109336
Mali,Cucumbers and gherkins,2022,56723
Mali,Cucumbers and gherkins,2023,64955
Mali,Cucumbers and gherkins,2024,52119
Mali,Dates,2022,1132
Mali,Dates,2023,1191
Mali,Dates,2024,1207
Mali,Fonio,2022,31978
Mali,Fonio,2023,49960
Mali,Fonio,2024,54444
Mali,"Game meat, fresh, chilled or frozen",2022,76362
Mali,"Game meat, fresh, chilled or frozen",2023,77406
Mali,"Game meat, fresh, chilled or frozen",2024,78348
Mali,"Groundnuts, excluding shelled",2022,218856
Mali,"Groundnuts, excluding shelled",2023,224817
Mali,"Groundnuts, excluding shelled",2024,245928
Mali,"Hen eggs in shell, fresh",2022,53724
Mali,"Hen eggs in shell, fresh",2023,55522
Mali,"Hen eggs in shell, fresh",2024,56786
Mali,"Horse meat, fresh or chilled (indigenous)",2022,11931
Mali,"Horse meat, fresh or chilled (indigenous)",2023,12150
Mali,"Horse meat, fresh or chilled (indigenous)",2024,12373
Mali,Karite nuts (sheanuts),2022,64811
Mali,Karite nuts (sheanuts),2023,65616
Mali,Karite nuts (sheanuts),2024,59470
Mali,"Kenaf, and other textile bast fibres, raw or retted",2022,402
Mali,"Kenaf, and other textile bast fibres, raw or retted",2023,401
Mali,"Kenaf, and other textile bast fibres, raw or retted",2024,401
Mali,Lemons and limes,2022,25593
Mali,Lemons and limes,2023,27311
Mali,Lemons and limes,2024,24678
Mali,Lettuce and chicory,2022,62669
Mali,Lettuce and chicory,2023,66721
Mali,Lettuce and chicory,2024,53633
Mali,Maize (corn),2022,687532
Mali,Maize (corn),2023,596368
Mali,Maize (corn),2024,695997
Mali,"Mangoes, guavas and mangosteens",2022,179723
Mali,"Mangoes, guavas and mangosteens",2023,181299
Mali,"Mangoes, guavas and mangosteens",2024,170554
Mali,"Meat of asses, fresh or chilled (indigenous)",2022,2696
Mali,"Meat of asses, fresh or chilled (indigenous)",2023,2755
Mali,"Meat of asses, fresh or chilled (indigenous)",2024,2815
Mali,"Meat of camels, fresh or chilled (indigenous)",2022,6352
Mali,"Meat of camels, fresh or chilled (indigenous)",2023,2619
Mali,"Meat of camels, fresh or chilled (indigenous)",2024,2081
Mali,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,195355
Mali,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,195911
Mali,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,221451
Mali,"Meat of chickens, fresh or chilled (indigenous)",2022,205923
Mali,"Meat of chickens, fresh or chilled (indigenous)",2023,210073
Mali,"Meat of chickens, fresh or chilled (indigenous)",2024,205641
Mali,"Meat of goat, fresh or chilled (indigenous)",2022,61651
Mali,"Meat of goat, fresh or chilled (indigenous)",2023,41673
Mali,"Meat of goat, fresh or chilled (indigenous)",2024,54891
Mali,"Meat of pig with the bone, fresh or chilled (indigenous)",2022,3834
Mali,"Meat of pig with the bone, fresh or chilled (indigenous)",2023,3982
Mali,"Meat of pig with the bone, fresh or chilled (indigenous)",2024,3826
Mali,"Meat of sheep, fresh or chilled (indigenous)",2022,54354
Mali,"Meat of sheep, fresh or chilled (indigenous)",2023,33379
Mali,"Meat of sheep, fresh or chilled (indigenous)",2024,45378
Mali,Melonseed,2022,41621
Mali,Melonseed,2023,42082
Mali,Melonseed,2024,41773
Mali,Millet,2022,438504
Mali,Millet,2023,461780
Mali,Millet,2024,471859
Mali,Natural honey,2022,640
Mali,Natural honey,2023,1209
Mali,Natural honey,2024,2848
Mali,Okra,2022,623335
Mali,Okra,2023,619600
Mali,Okra,2024,535133
Mali,"Onions and shallots, dry (excluding dehydrated)",2022,233202
Mali,"Onions and shallots, dry (excluding dehydrated)",2023,237244
Mali,"Onions and shallots, dry (excluding dehydrated)",2024,241286
Mali,"Onions and shallots, green",2022,461048
Mali,"Onions and shallots, green",2023,600772
Mali,"Onions and shallots, green",2024,639799
Mali,Oranges,2022,306065
Mali,Oranges,2023,360401
Mali,Oranges,2024,365267
Mali,"Other beans, green",2022,3381
Mali,"Other beans, green",2023,3807
Mali,"Other beans, green",2024,2632
Mali,"Other fruits, n.e.c.",2022,840
Mali,"Other fruits, n.e.c.",2023,836
Mali,"Other fruits, n.e.c.",2024,838
Mali,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,1745
Mali,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,1740
Mali,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2024,1742
Mali,Other pulses n.e.c.,2022,75
Mali,Other pulses n.e.c.,2023,75
Mali,Other pulses n.e.c.,2024,75
Mali,"Other vegetables, fresh n.e.c.",2022,663091
Mali,"Other vegetables, fresh n.e.c.",2023,666157
Mali,"Other vegetables, fresh n.e.c.",2024,667910
Mali,Papayas,2022,61010
Mali,Papayas,2023,66991
Mali,Papayas,2024,67174
Mali,Pomelos and grapefruits,2022,1724
Mali,Pomelos and grapefruits,2023,1293
Mali,Pomelos and grapefruits,2024,1293
Mali,Potatoes,2022,234701
Mali,Potatoes,2023,187239
Mali,Potatoes,2024,192693
Mali,Raw milk of camel,2022,206626
Mali,Raw milk of camel,2023,210759
Mali,Raw milk of camel,2024,214961
Mali,Raw milk of cattle,2022,298767
Mali,Raw milk of cattle,2023,307732
Mali,Raw milk of cattle,2024,303209
Mali,Raw milk of goats,2022,202175
Mali,Raw milk of goats,2023,212285
Mali,Raw milk of goats,2024,216006
Mali,Raw milk of sheep,2022,210158
Mali,Raw milk of sheep,2023,220668
Mali,Raw milk of sheep,2024,222243
Mali,Rice,2022,820886
Mali,Rice,2023,866496
Mali,Rice,2024,789830
Mali,"Seed cotton, unginned",2022,163147
Mali,"Seed cotton, unginned",2023,243857
Mali,"Seed cotton, unginned",2024,267900
Mali,Sesame seed,2022,60063
Mali,Sesame seed,2023,59771
Mali,Sesame seed,2024,64009
Mali,"Shorn wool, greasy, including fleece-washed shorn wool",2022,736
Mali,"Shorn wool, greasy, including fleece-washed shorn wool",2023,715
Mali,"Shorn wool, greasy, including fleece-washed shorn wool",2024,693
Mali,Sorghum,2022,336246
Mali,Sorghum,2023,320437
Mali,Sorghum,2024,344100
Mali,Soya beans,2022,2995
Mali,Soya beans,2023,3540
Mali,Soya beans,2024,3404
Mali,Sugar cane,2022,15506
Mali,Sugar cane,2023,14107
Mali,Sugar cane,2024,13646
Mali,Sweet potatoes,2022,128611
Mali,Sweet potatoes,2023,164344
Mali,Sweet potatoes,2024,174654
Mali,"Tangerines, mandarins, clementines",2022,86984
Mali,"Tangerines, mandarins, clementines",2023,91214
Mali,"Tangerines, mandarins, clementines",2024,91629
Mali,Tea leaves,2022,578
Mali,Tea leaves,2023,573
Mali,Tea leaves,2024,577
Mali,Tomatoes,2022,177668
Mali,Tomatoes,2023,183441
Mali,Tomatoes,2024,189828
Mali,Unmanufactured tobacco,2022,1019
Mali,Unmanufactured tobacco,2023,979
Mali,Unmanufactured tobacco,2024,997
Mali,Watermelons,2022,147484
Mali,Watermelons,2023,147484
Mali,Watermelons,2024,172980
Mali,Wheat,2022,11504
Mali,Wheat,2023,13205
Mali,Wheat,2024,13989
Mali,Yams,2022,67879
Mali,Yams,2023,33915
Mali,Yams,2024,69471
Mauritius,Bananas,2022,2437
Mauritius,Bananas,2023,2788
Mauritius,Bananas,2024,2689
Mauritius,Cabbages,2022,2093
Mauritius,Cabbages,2023,4635
Mauritius,Cabbages,2024,4959
Mauritius,Carrots and turnips,2022,2539
Mauritius,Carrots and turnips,2023,4001
Mauritius,Carrots and turnips,2024,5138
Mauritius,"Cassava, fresh",2022,414
Mauritius,"Cassava, fresh",2023,488
Mauritius,"Cassava, fresh",2024,547
Mauritius,Cauliflowers and broccoli,2022,653
Mauritius,Cauliflowers and broccoli,2023,1373
