countryName,year,tavg,prcp,tmax,tmin
Dominica,2016,27.55,0.0,28.1,24.0
Dominica,2021,26.3127003328213,16841.0,30.084291794674858,23.59981598822325
Dominica,2022,26.200912058371735,19273.5,30.17146887193884,23.436890581686885
Dominica,2023,26.71374295954941,16856.5,30.69620583717358,23.750650281618025
Dominica,2024,27.212479349482965,14076.0,31.2824016806159,24.245940244885368
Dominica,2025,25.95914458525346,15551.5,29.331938892784787,23.445212412898773
Dominican Republic,2015,26.957505322590958,5474.9,32.011994550612016,23.107225813642373
Dominican Republic,2016,26.45062542469971,7355.3,31.548696104259896,22.75245041716396
Dominican Republic,2017,26.380359095069657,6737.4,31.61795452517881,22.721125399099563
Dominican Republic,2018,26.268156607513994,4952.9,31.606122449820653,22.603390245206022
Dominican Republic,2019,26.94487016311901,3399.3,32.35949345329529,23.132439744715093
Dominican Republic,2020,26.99560808305525,3889.9,32.23321980330879,23.331771854088316
Dominican Republic,2021,25.747399353558624,9260.2,30.47843325972862,22.11108830965182
Dominican Republic,2022,25.558062596006142,10979.1,30.502377352150535,21.958541186635944
Dominican Republic,2023,26.217264704941115,10987.1,31.22609831029186,22.534410682283664
Dominican Republic,2024,26.305202711517598,13456.7,31.195007467144563,22.843392688549688
Dominican Republic,2025,26.01862099174347,10518.4,30.754015296979006,22.484171786994366
Ecuador,2015,24.236304676012004,1345.3,29.367456560426124,20.033584975847027
Ecuador,2016,23.50045867641956,1849.3,28.67596381221248,19.16320721695979
Ecuador,2017,21.89601873385125,1139.5,26.932244308340128,18.189441798435194
Ecuador,2018,21.784592306233783,495.2,26.890148287265376,18.08937311102739
Ecuador,2019,22.264562264072637,490.59999999999997,27.049186668162225,18.93095338588025
Ecuador,2020,22.08999890107498,252.1,26.894878644506548,18.316514457976897
Ecuador,2021,20.549638803550096,16867.5,25.021329365079367,17.35166076406668
Ecuador,2022,20.24447396480118,15678.0,24.740067074331073,17.035504001604764
Ecuador,2023,21.66603039483416,19566.6,26.296967343687772,18.27940476190476
Ecuador,2024,21.79865573477457,12326.3,26.773090574244996,18.22277437365776
Ecuador,2025,21.129439110769756,16293.1,25.866681993637933,17.807704751268332
Egypt,2015,22.243993777134303,91.60000000000001,26.948105721534677,17.939636060002066
Egypt,2016,23.22831554857,88.7,27.956729099072128,19.004053104039436
Egypt,2017,22.71355925955791,130.2,27.232858195459134,18.531510874328614
Egypt,2018,23.576195813897748,401.8,28.175115482503678,19.41441982862958
Egypt,2019,22.992759856630826,79.8,27.642253309926122,18.783881757003876
Egypt,2020,22.94880277027385,187.0,27.603214991966382,18.790544785211083
Egypt,2021,23.106630641503916,317.5,28.02283318703826,18.656353960939214
Egypt,2022,22.156960872162486,300.6,26.697592653548874,18.01976452588204
Egypt,2023,23.317970338673103,294.1,27.74943219223173,19.121748134737768
Egypt,2024,23.467863234281477,244.9,27.966457925031342,19.317343344456805
Egypt,2025,23.46516915368298,198.3,28.12437166264355,19.22052913100724
El Salvador,2015,26.021827316948286,1034.6000000000001,32.39042845640672,19.312089371980676
El Salvador,2016,25.669136077122726,5768.0,31.146021165714526,19.562590647053174
El Salvador,2017,25.260966461853556,2179.1,31.096055160117658,20.00588349150849
El Salvador,2018,24.834265654648956,5110.7,30.27431666804169,19.545507640550376
El Salvador,2019,23.963251590958965,2035.6,29.077876435520444,18.489855350742445
El Salvador,2020,24.05950773190255,6601.0,27.56921619259495,17.829341640623618
El Salvador,2021,24.48641889969847,12126.4,29.75843339307049,19.243091255618136
El Salvador,2022,24.12403389127249,15703.1,29.308040579577938,19.096713865396197
El Salvador,2023,25.69506556864084,13655.2,30.841216148944643,20.448565881549754
El Salvador,2024,26.882905819757053,15712.0,31.577022919079422,21.93687060106765
El Salvador,2025,24.686037153914086,21627.4,29.68524528410398,19.716831515864357
Equatorial Guinea,2015,26.664158592359858,989.4,29.798389467675186,23.70954819557508
Equatorial Guinea,2016,26.861954139976945,1612.4,30.047027222991666,24.047646696215565
Equatorial Guinea,2017,26.810905160419022,705.0,29.974833569941122,23.90114037996777
Equatorial Guinea,2018,26.759762306974242,855.4,29.866131052460084,23.839943712761254
Equatorial Guinea,2019,27.066044905164528,66.8,30.035265202855335,23.932258064516127
Equatorial Guinea,2020,26.945433366920437,214.2,30.310929454627523,24.169371290002896
Equatorial Guinea,2021,25.70298493770268,5364.7,29.94582607953576,22.62221688854753
Equatorial Guinea,2022,25.536538364202436,7601.4,29.84484039438294,22.480001861268548
Equatorial Guinea,2023,26.8731198796723,6259.7,30.32006976446492,23.884904633896568
Equatorial Guinea,2024,27.198347028002896,5297.0,30.618584641371072,24.280194901056046
Equatorial Guinea,2025,25.567471318744108,7487.2,29.73349047730359,22.627617093910803
Eritrea,2018,21.628319213641795,0.0,25.968105246008474,18.57435755403497
Eritrea,2019,21.98457746261278,0.0,26.65200101818011,18.688948854105973
Eritrea,2020,21.88685737256742,0.0,26.567529928547263,18.642551359107255
Eritrea,2021,21.685120797718284,0.0,26.24532553971066,18.359826493314475
Eritrea,2022,21.51993706318432,962.6,25.989803824989554,18.121658927245512
Eritrea,2023,22.54800392558457,975.6,27.23740854525801,19.086888547533707
Eritrea,2024,28.666810035842293,1219.4,32.29010752688172,25.566308243727594
Eritrea,2025,30.503894258854743,313.9,34.70341346842366,27.05034482268168
Estonia,2015,7.2742481559630505,3341.4,10.91483056895696,3.71946280955623
Estonia,2016,6.45969280066215,7858.3,9.912584455271405,2.9515306433392716
Estonia,2017,5.708325909137409,5567.8,9.173316798669134,2.574176996766532
Estonia,2018,7.336364634711574,2634.7,10.87954454392422,3.7262710408521547
Estonia,2019,7.376419245117401,3817.3,10.795141449052739,3.8374827188940097
Estonia,2020,8.29319389609292,4175.9,11.384939078776888,5.053935365758483
Estonia,2021,6.713266485254151,4390.8,9.92022841063638,3.372872608100312
Estonia,2022,6.995876911101137,3745.7,10.377237275037453,3.5258350875196753
Estonia,2023,7.040062297320362,5089.6,10.321284348864994,3.5764439324116744
Estonia,2024,8.035661752890876,4556.4,11.3669314664753,4.701214714202396
Estonia,2025,8.016562385654424,5807.0,10.978008713692049,5.037012839180544
Eswatini,2015,21.743728172119912,2517.8,25.356767983789258,16.108005721668512
Eswatini,2016,21.408791073008988,3494.8,24.721060606060608,15.934424464424465
Eswatini,2017,20.81501890307304,3203.2,24.595515139136463,15.259505964666568
Eswatini,2018,22.05972296037296,1766.8,24.257984496124028,14.531991271140207
Eswatini,2019,21.79968253968254,958.8,24.4875,17.825
Eswatini,2020,19.601629072681703,211.20000000000002,25.284216145368518,14.643765735764767
Eswatini,2021,19.143679056512248,7028.400000000001,25.355146333575874,14.137731425337536
Eswatini,2022,19.436911244290076,8212.6,25.879820214700636,14.476817054222506
Eswatini,2023,19.781359995611147,7455.099999999999,26.301939964157707,14.589458708214469
Eswatini,2024,19.784405803185233,4423.6,26.32987305310604,14.698072763315063
Eswatini,2025,19.14818532202153,6142.3,25.213285957161162,14.474996132699353
Ethiopia,2015,21.686865020182008,1623.1,28.80590941389693,14.223830658698185
Ethiopia,2016,21.144801245858357,2729.4,27.986757085635066,14.123750083298953
Ethiopia,2017,21.494632163864427,1846.4,28.42883013341088,14.205836955422239
Ethiopia,2018,21.13005405525316,1195.8,27.721804395521715,14.00651472307083
Ethiopia,2019,21.16493716078741,1206.3,27.5466906915794,14.028940542708353
Ethiopia,2020,20.953753928517816,2326.3,27.505066676929086,14.256710863008088
Ethiopia,2021,19.855913836263298,7793.5,26.05600073960289,14.392967372134038
Ethiopia,2022,19.950161832272972,7797.3,26.26631807730714,14.316822748380035
Ethiopia,2023,19.881038573135346,8865.7,26.335174065281592,14.2643532095145
Ethiopia,2024,20.038143586323624,8451.5,26.25456442250913,14.976412097777734
Ethiopia,2025,19.887735838860294,7428.0,26.39210830433854,14.475880249086625
Falkland Islands,2015,6.060445468509985,0.8999999999999999,9.40817108939983,2.8858507094379076
Falkland Islands,2016,6.58650599431467,1526.7,9.801331523260519,3.1436114421667813
Falkland Islands,2017,6.9842626728110595,1923.8999999999999,10.187174947472501,3.4947493687871884
Falkland Islands,2018,7.153529185867896,1539.9,10.776625240567121,3.4555582040009183
Falkland Islands,2019,6.1688351254480285,1692.3,9.632700332821301,2.802948028673835
Falkland Islands,2020,7.019724385119268,1413.9,10.526112656037574,3.6211030774935113
Falkland Islands,2021,7.453934075780849,1986.1,10.88421198156682,4.093710829493087
Falkland Islands,2022,6.805496287762417,2236.0,10.36819901742677,3.660706340378198
Falkland Islands,2023,6.671929723502304,2439.9,10.714533666154635,3.4201058627752174
Falkland Islands,2024,6.390062703943498,3081.0,10.150970532310355,3.30856018980676
Falkland Islands,2025,7.065498079877113,3956.2999999999997,10.575035152162782,4.075168586789554
Faroe Islands,2015,7.017975334635976,15248.699999999999,9.131598748756701,5.043795415933439
Faroe Islands,2016,7.1670202093002064,9253.8,9.235694483762414,5.103467793944453
Faroe Islands,2017,7.52754161913466,9815.4,9.534726264874113,5.542995014990583
Faroe Islands,2018,7.181487970618486,9152.1,9.084208856757986,5.2814178878841105
Faroe Islands,2019,7.04208269280939,11061.9,9.093429693119562,5.052266518118885
Faroe Islands,2020,7.0725541228862046,10564.2,9.236915664199914,4.982803049029411
Faroe Islands,2021,7.065140382317801,13646.4,8.674808698867839,5.407297818171474
Faroe Islands,2022,7.370718694885362,13759.8,8.654288630027876,5.976700517722024
Faroe Islands,2023,7.082048486658702,10034.8,8.465209720088753,5.573517807361894
Faroe Islands,2024,7.0635001510594755,13576.3,8.404951386314012,5.5547343756437195
Faroe Islands,2025,8.107474896171134,11268.9,9.37642821585026,6.698019997724299
Fiji,2015,25.10961012361934,9521.5,29.52285404588261,21.440028602661585
Fiji,2016,25.59552792344227,17494.3,29.8309882402235,21.92662648176314
Fiji,2017,25.715367109209275,16417.600000000002,30.077017382489597,22.124285243289297
Fiji,2018,25.443127050968698,17923.7,29.834420612046642,21.80699916755871
Fiji,2019,25.686910247970154,15454.300000000001,30.223888611082387,22.117687276131182
Fiji,2020,25.90452920148693,16733.3,30.09983895578216,22.439206932893455
Fiji,2021,25.515977070348594,24104.5,29.8574407214169,22.089046851488916
Fiji,2022,25.64402358195369,25341.0,30.331833788473574,22.034445582295046
Fiji,2023,25.424075354156,23376.9,30.035230201399557,21.768032087386924
Fiji,2024,25.750341618012484,28910.6,29.922292181128643,22.322238504250617
Fiji,2025,25.436866266996642,20914.2,29.573166004363408,22.109289202045165
Finland,2015,6.527301459293395,5466.4,9.660030452707593,3.2104256780020126
Finland,2016,5.514692775923866,3955.5,8.560660696629412,2.1793047279163797
Finland,2017,5.434598054275473,6032.8,8.398011392729135,2.3463042114695343
Finland,2018,6.075256080389145,3994.9,9.49080232886629,2.374901945724526
Finland,2019,6.000552803379416,6080.8,9.301127112135175,2.4875087685611876
Finland,2020,7.405309510567297,6413.8,10.443262637498457,4.233998733160302
Finland,2021,5.306261456733231,5564.4,8.728361751152073,1.8547689452124938
Finland,2022,6.100062852022529,4800.6,9.722670506912442,2.5956651945724527
Finland,2023,5.625391257040451,6268.9,8.83770583717358,2.1363013952892986
Finland,2024,6.505852366827339,6195.9,9.534263811642566,3.2904446298356196
Finland,2025,7.0485252176139275,5650.6,10.10419335637481,3.85441986687148
France,2015,14.086988799283153,5696.7,18.835313812083974,9.86041148233487
France,2016,13.70060833024348,6359.8,18.278350698306763,9.677650723025584
France,2017,13.875295250896057,5426.5,18.740365975422428,9.600008320532513
France,2018,14.560773297491039,7689.9,19.09447023809524,10.355223731836078
France,2019,14.345536482334868,6871.2,19.075346646185356,9.944312211981567
France,2020,14.538811271783462,6654.5,19.431178809788655,10.216629712025707
France,2021,13.558945660522273,7132.0,18.178220366103428,9.379485151049668
France,2022,15.191808627752177,5310.7,20.09541353046595,10.706295634920634
France,2023,14.941061955965182,6227.5,19.71716980286738,10.703382680491552
France,2024,14.419310622914349,8194.2,18.811037634408603,10.533861358299344
France,2025,14.558345110087044,7099.1,19.2704914874552,10.27813338453661
French Guiana,2015,26.394092130703402,20516.4,31.777509708449184,23.017747383387324
French Guiana,2016,26.685711199629477,18378.2,32.03052812132376,23.261266453458656
French Guiana,2017,25.64463585925424,16804.8,31.161515431913905,19.988879727900986
French Guiana,2018,26.36976567518503,13920.8,30.787798352185447,23.298869133091603
French Guiana,2019,27.008732471136216,11655.6,31.45829939051583,23.76545983846192
French Guiana,2020,25.435542164694777,13872.4,31.40513348445523,18.12825646838639
French Guiana,2021,24.296407724380074,27301.5,30.20068219223173,17.7765408529003
French Guiana,2022,23.488815091850608,29078.3,30.073234744954714,16.459905255020065
French Guiana,2023,25.136253474508084,19808.8,31.15839093701997,18.80180253821959
French Guiana,2024,25.837130575071807,16924.3,31.927848362996677,19.611542214257266
French Guiana,2025,24.540299320522973,17570.7,30.593531503531754,18.350872729643516
French Polynesia,2015,26.75624118165785,11321.3,30.371149686083076,23.547396332848027
French Polynesia,2016,27.155813695601424,17590.9,30.62104926946358,23.9792512616082
French Polynesia,2017,26.960201612903226,15070.4,30.487321770798122,23.832539995297687
French Polynesia,2018,26.7271649741139,12857.0,30.31466491391605,23.50352420630016
French Polynesia,2019,26.999586035728505,13130.1,30.390135830915398,23.899719662058374
French Polynesia,2020,26.989392569247034,14096.0,30.508573041071394,23.667858182617174
French Polynesia,2021,26.752968865562952,8467.5,30.306410934744267,23.178207814188998
French Polynesia,2022,26.269637452352505,14370.1,29.87268831427434,23.00814850372646
French Polynesia,2023,26.69964029697901,11553.6,30.205103686635947,23.19320148489503
French Polynesia,2024,26.705676677790137,8669.6,30.202423989618097,22.78232109751576
French Polynesia,2025,23.638550307219663,14848.8,29.662593445980544,15.638901689708142
French Southern Territories,2015,8.32466510054551,2906.2,11.577416098417935,5.248760411784389
French Southern Territories,2016,8.417333130920042,2741.1,11.522194169911367,5.295412048879736
French Southern Territories,2017,8.77274450426479,2764.2999999999997,12.048595530441688,5.65169942775209
French Southern Territories,2018,9.308963194560784,1728.9,12.595826221536397,5.925441637818869
French Southern Territories,2019,7.589764579707965,1199.8,10.117819552617803,4.984839606189706
French Southern Territories,2020,5.565948832035596,766.6,8.618024138274672,2.8453489391370583
French Southern Territories,2021,8.207572111281788,3082.3,9.965480670762929,6.232945681856972
French Southern Territories,2022,8.262794294594752,2678.5,10.002413698282565,6.291723924584047
French Southern Territories,2023,5.815968381976447,1987.1000000000001,8.008929851510496,3.3029947516641065
French Southern Territories,2024,5.533431504827036,1967.3,7.639516909418188,3.122176778747969
French Southern Territories,2025,7.021344392298409,3083.2,8.55879616986169,5.13753968166344
Gabon,2015,26.51340852185948,6933.8,29.844872819815897,23.001168184858944
Gabon,2016,26.980364462345467,6149.0,30.357477764045065,23.300680864940016
Gabon,2017,26.54617138231941,6802.7,29.998958216262302,23.21417234326868
Gabon,2018,26.539621538239274,4485.0,29.715003790498926,22.98031517465598
Gabon,2019,26.791922226966978,2394.1,30.01518426287051,23.23606524613005
Gabon,2020,26.84044433319854,1057.5,30.089760865129566,23.525940052276816
Gabon,2021,25.887703133000514,12145.3,29.834219790066566,23.08126976126472
Gabon,2022,25.660957164706815,16161.7,29.852953562821124,22.739460048201707
Gabon,2023,26.02341109831029,20450.4,30.30554411482335,23.080338421658983
Gabon,2024,26.431766873115247,19713.5,30.425609998273604,23.47396303043324
Gabon,2025,25.863385030554998,19948.5,29.79827384297077,22.966362214138226
Georgia,2015,14.048618744175183,1576.3999999999999,19.28916500288555,9.148733129611655
Georgia,2016,12.783665716260563,0.5,17.794029052289297,7.758416126852507
Georgia,2017,12.896777240715744,1807.7,17.865589753897755,8.624082425165339
Georgia,2018,16.0099303271412,1570.6,20.844582508459197,11.93640118989775
Georgia,2019,14.047067313268998,1415.2,19.296178408808032,9.816398986808045
Georgia,2020,14.008885293068797,2321.7000000000003,19.382439293248243,9.398995831914732
Georgia,2021,13.608587500711156,8799.2,18.983030096148376,9.480145360414177
Georgia,2022,13.183688369953641,8642.8,18.35976724170628,9.181983007116797
Georgia,2023,13.778851979860043,11361.6,19.524653595607898,9.584641150366956
Georgia,2024,14.105993292797693,10010.9,19.728796820592606,9.994065385988469
Georgia,2025,14.572349225490619,12274.3,19.425013830394764,10.652631207566897
Germany,2015,11.174852854582694,6697.2,15.492723630312339,6.886590437788018
Germany,2016,10.779547429242369,6892.4,14.922541991101223,6.747922506488691
Germany,2017,10.876134408602152,7952.5,14.994943868407578,6.821661930363543
Germany,2018,11.765728750640042,5427.1,16.327675115207374,7.274949372759857
Germany,2019,11.559813940092166,6725.2,15.949155337941628,7.234559651817716
Germany,2020,11.795971387961934,6139.6,16.214350543814113,7.370560777406995
Germany,2021,10.392477342549922,8152.0,14.487169034818228,6.455017601126472
Germany,2022,11.823012608806964,6254.7,16.430083781362008,7.211579429083461
Germany,2023,11.765803678102065,8263.6,16.017614780679295,7.534722791147522
Germany,2024,11.935045970145154,7800.5,16.167348150894686,7.763983713041926
Germany,2025,11.114871067303863,5437.0,15.483995704613983,6.846931216931217
Ghana,2015,27.358773568889738,1696.5,31.009175158382373,24.231006125743818
Ghana,2016,28.027513565361257,3628.8,31.816616603895046,24.69921705213736
Ghana,2017,27.67979051930608,3388.5,31.59929446162049,24.27964045793219
Ghana,2018,27.770823556544173,3115.4,31.655984142069403,24.46366572755881
Ghana,2019,28.033046981348203,3697.5,31.938897247390457,24.602425912507815
Ghana,2020,28.08262065795604,3151.8,31.93168903039724,24.602581121853405
Ghana,2021,27.577782755874154,9476.4,31.359713261648746,24.5810965324003
Ghana,2022,27.17649979989524,9331.9,31.081255797152625,23.984063330704505
Ghana,2023,27.790714214598623,10572.1,31.83816855834329,24.271787136598963
Ghana,2024,28.025204640066217,9560.6,32.05885951264983,24.670415674233237
Ghana,2025,27.481471519641143,7420.8,31.296592218315563,24.36404774161162
Gibraltar,2015,18.762674731182795,4540.0,21.95616999487967,16.28545954941116
Gibraltar,2016,18.824701520207636,7111.0,21.82837442837721,16.392107279693487
Gibraltar,2017,18.825520993343574,7532.0,21.696281362007166,16.390118407578083
Gibraltar,2018,18.191404249871994,8958.0,21.210467869943677,15.698744879672299
Gibraltar,2019,18.623105478750638,4512.0,21.740401945724525,16.06651625704045
Gibraltar,2020,18.92074434556915,5764.0,21.783456309479668,16.517440674823877
Gibraltar,2021,18.63814260112647,6560.0,21.60445788530466,16.24133256528418
Gibraltar,2022,19.22407642089094,6455.0,22.350416666666668,16.756312724014336
Greece,2015,17.66612401614093,1429.6,22.515975606339957,12.994743349583116
Greece,2016,18.136820713000727,1077.7,23.23419843194607,13.203874565042025
Greece,2017,17.64802712651299,1133.5,22.7413731205378,12.678791173676201
Greece,2018,18.38767494085139,2424.8,23.080506822436664,14.014784951190006
Greece,2019,18.29681387608807,3270.5,23.002900921658984,13.997122183819764
Greece,2020,18.198310499320232,1900.4,23.126648282041774,13.665922382894573
Greece,2021,18.007612007168458,4547.0,22.855455453149002,13.586355286738351
Greece,2022,17.90281029185868,4099.5,22.645917242703533,13.594625256016384
Greece,2023,18.386653609831026,5221.6,23.15474916794675,14.07026657706093
Greece,2024,19.13660663082437,3800.5,24.38510548757879,14.476836577678903
Greece,2025,18.620812596006143,4387.3,23.472586341525858,14.299680427547363
Greenland,2015,-3.060616815923371,2106.5,-0.493009564219057,-5.368609098557268
Greenland,2016,0.024412014341700677,1856.8,2.475028114256298,-2.5494556813358704
Greenland,2017,-1.6124439830910733,2167.6,0.8672270376982634,-4.164557209673036
Greenland,2018,-1.9487702673181024,2272.6,-0.15672366259725462,-5.178315973415498
Greenland,2019,0.0924341805725431,1679.3,1.7354989526345415,-3.6144976618409754
Greenland,2020,-1.3318931886072718,2603.6,0.6186074792291485,-4.218767005184891
Greenland,2021,-0.4671294162826421,7701.4,2.167962678500313,-3.2099914661204982
Greenland,2022,-1.4086161603231497,8511.9,1.2138824884792627,-4.169919994879672
Greenland,2023,-1.2840866615463389,7225.8,1.2553565739318429,-3.9352945610741306
Greenland,2024,-1.7373339108688057,7086.8,0.5574722831683241,-4.0872680993490125
Greenland,2025,-0.2150597186045994,7028.3,1.96293837240366,-2.419371878640813
Grenada,2015,27.446703149001536,0.0,29.890245757307927,25.3920261679763
Grenada,2016,27.76698112126273,0.0,30.134381048897495,25.614657883661174
Grenada,2017,27.50519318201882,0.0,30.029860308985025,25.378330090432495
Grenada,2018,27.280094108091884,0.0,29.847623563924625,25.095757784107768
Grenada,2019,27.644772785458272,0.0,30.132908986175114,25.529711341525857
Grenada,2020,27.81109998764059,0.0,30.416021505376346,25.574773513780745
Grenada,2021,27.545800691244242,0.0,30.257684971838195,25.2369623655914
Grenada,2022,27.40452124935996,5060.7,30.155458269329234,25.148284690220176
Grenada,2023,27.936141193036356,4221.0,30.475794930875576,25.625420506912445
Grenada,2024,28.539280682239525,4228.2,30.95707916203189,26.33674051415153
Grenada,2025,28.0685343061956,4221.9,30.426207117255505,25.891274961597542
Guadeloupe,2015,26.292861419605952,0.0,30.217963657272755,21.933912002167173
Guadeloupe,2016,25.59076813743666,0.0,30.021526694531666,15.853230413468259
Guadeloupe,2017,25.348439580133128,0.0,29.7903737941085,16.080033849169
Guadeloupe,2018,26.019676779313876,0.0,29.612486669491673,22.763978384271763
Guadeloupe,2019,26.265809011776753,0.0,30.012550563236047,22.925183691756274
Guadeloupe,2020,25.813217772834015,0.0,30.13712149301693,18.2480778024966
Guadeloupe,2021,25.85660842293907,0.0,29.965147209421403,19.483209165386587
Guadeloupe,2022,25.15201164874552,6681.0,29.700911418330772,15.427538402457758
Guadeloupe,2023,25.566592421915,8479.0,30.285264336917564,16.007786738351253
Guadeloupe,2024,25.97086917562724,9028.0,30.634105796564082,15.965345754542085
Guadeloupe,2025,25.747999231950846,7965.0,30.213450460829495,18.209120583717358
Guam,2015,27.298612967229904,2728.0,30.1178134968614,25.04466457746549
Guam,2016,28.00924962921765,2536.0,30.785464828645583,25.7658037833042
Guam,2017,27.769590693804403,17937.0,30.671013500450236,25.45948558804315
Guam,2018,28.038396121351767,27339.0,31.2332140296979,25.590923387096776
Guam,2019,27.496445916538658,23375.8,30.7724571812596,25.040200780849975
Guam,2020,27.5503511617847,22664.0,30.743022308738105,25.113214837473734
Guam,2021,27.565884664618537,25883.9,30.496663082437276,24.926275921658988
Guam,2022,27.471756464413723,23144.3,30.076786994367637,24.533780657962108
Guatemala,2015,19.70416282642089,0.0,25.065712316628133,16.060605860696942
Guatemala,2016,19.74265259459364,0.0,25.043542791407088,16.12287211185524
Guatemala,2017,19.361375448028674,0.0,24.636756302734057,15.810721016236402
Guatemala,2018,19.369993687871887,0.0,24.80991054743743,15.605520923321999
Guatemala,2019,19.872418714797746,0.0,25.498847926267285,16.122173579109063
Guatemala,2020,19.847340563589174,0.0,25.39017272277839,16.195091150661227
Guatemala,2021,18.530991423451102,5721.0,24.760702658303465,14.26675755248336
Guatemala,2022,18.34778120972156,12222.5,24.33648506423951,14.243872284607825
Guatemala,2023,19.003295464243042,9426.9,25.207059865164705,14.644812574671445
Guatemala,2024,19.40845336927774,11192.3,25.94033828035512,14.99896704720274
Guatemala,2025,18.472901412357057,10350.800000000001,24.545622189385337,14.32397857810726
Guernsey,2015,11.87834302256883,1314.4,13.971933019345421,9.8398283454279
Guernsey,2016,11.703869670003709,1397.2,13.842889400921658,9.688819296572913
Guernsey,2017,12.020474078341014,1608.6,14.125185497113195,9.951068524109681
Guernsey,2018,11.930142345110086,1428.0,14.274144137224784,9.710848694316436
Guernsey,2019,11.958622375832054,1503.4,14.130893241167435,9.835652201740912
Guernsey,2020,12.33187164750958,2014.0,14.588164812754913,10.187111420096404
Guernsey,2021,11.602829621095752,5568.4,13.7121763952893,9.570791346646185
Guernsey,2022,12.709674731182796,8023.4,15.056932667690733,10.496409754224269
Guinea,2015,27.097432501971415,8931.6,30.943665216248856,23.685740936800716
Guinea,2016,27.36743472631682,11836.8,31.128532021426164,23.92578379335011
Guinea,2017,27.5216047931576,10482.6,31.411694396386924,23.777848613722703
Guinea,2018,27.16931961457499,5211.2,30.8351918895867,23.978338744034463
Guinea,2019,27.377240143369175,1795.2,30.863330133128517,24.398715437788017
Guinea,2020,27.513601488426293,5024.9,31.05897948779067,24.223337315810433
Guinea,2021,26.731798995135687,6868.3,31.414361879160268,23.06428467421915
Guinea,2022,26.533496207792513,18304.8,31.417966398272085,22.47172393366264
Guinea,2023,26.986794834869432,21507.600000000002,31.86629080261137,22.767759296594985
Guinea,2024,27.332052920045886,24046.9,32.0994191567665,22.991836359908408
Guinea,2025,26.35126799282667,19761.6,30.736473949280096,22.746955622189397
Guinea-Bissau,2015,27.555770024507616,2620.0,33.55628204222025,21.7990714739337
Guinea-Bissau,2016,27.825525676458934,1468.8000000000002,34.90981549566565,21.85425184075184
Guinea-Bissau,2017,27.865442607491023,1816.0,34.16686720864886,21.879195140017732
Guinea-Bissau,2018,27.328945697713838,1292.8,33.640910354201964,22.141558385387587
Guinea-Bissau,2019,27.161088102459072,362.2,34.33055491110052,21.806206171964238
Guinea-Bissau,2020,27.616423139739563,3864.3999999999996,34.469230632451286,22.302905563681758
Guinea-Bissau,2021,27.63367621242045,7056.0,34.08214587447882,22.746377368151563
Guinea-Bissau,2022,27.24044318895523,10253.3,33.86095764000817,22.22659440509611
Guinea-Bissau,2023,27.577493416721527,8583.4,34.36887828249579,22.602222770828764
Guinea-Bissau,2024,27.567502316823784,10662.0,34.424173775969294,22.617949838444833
Guinea-Bissau,2025,27.050405750191615,9953.3,33.485920203986225,22.44781379498971
Guyana,2015,28.396243689842247,2895.4,30.20358563392232,24.220430598275993
Guyana,2016,28.751748246724603,2694.6,30.75908962686923,24.12995773126261
Guyana,2017,28.532126687724514,4206.6,30.76440110402353,24.404256386782126
Guyana,2018,27.856516682845267,2484.8,30.121718624058925,24.165683198275417
Guyana,2019,28.383231566820275,3142.8,30.6869777265745,24.443473502304148
Guyana,2020,28.08510196514646,2858.0,30.66341645037696,24.09804535904091
Guyana,2021,26.66043597456904,15746.5,29.703463688342723,24.254702807646353
Guyana,2022,26.303037090005944,16795.5,29.339403882768035,24.207383744283774
Guyana,2023,27.608884835296127,11547.9,30.562091867212832,24.90742724867725
Guyana,2024,28.01935469037913,10400.4,31.161490555613657,25.134167591421793
Guyana,2025,26.97888466369094,13297.9,29.841280559636978,24.398468780842553
Haiti,2018,26.39545698924731,0.0,30.241080156402735,23.215078201368524
Haiti,2019,26.28092101894521,0.0,30.282912186379928,22.939354838709676
Haiti,2020,26.466981522679518,0.0,29.95106136447905,23.23477845754542
Haiti,2021,26.15085701484895,0.0,29.56146953405018,22.984599334357398
Haiti,2022,26.052005888376854,744.1,29.717276625704045,22.849951996927803
Haiti,2023,26.46499615975422,1273.1000000000001,30.376947004608297,23.13172555043523
Haiti,2024,26.30351285378816,1139.3,30.328460017303176,22.98539395624768
Haiti,2025,25.60175051203277,861.8,28.865897977470556,22.922000768049156
Honduras,2015,26.13566435460811,2815.6,31.807524497199914,21.57188038678518
Honduras,2016,26.038695473495693,3794.0,31.54814192995487,21.303433074420496
Honduras,2017,25.537724345918075,3867.1,31.315035398025607,20.99783361833535
Honduras,2018,25.3558806860694,2744.8,31.055236251467747,20.758727581653552
Honduras,2019,26.19783094217431,1855.2,32.196460942274726,21.25614269320969
Honduras,2020,27.17248392524991,6952.7,32.12529012149101,22.15769028451229
Honduras,2021,26.1474366359447,12772.7,31.77909386200717,21.49793426779314
Honduras,2022,25.629911514336914,16600.5,31.170355631036248,21.22255536906086
Honduras,2023,26.92919766293614,12514.0,32.613676303854874,22.285783867310364
Honduras,2024,26.481691281504613,18256.9,32.25929614336461,22.147320784946388
Honduras,2025,26.102458553869187,15109.5,31.777413647486934,21.805885351894904
Hong Kong,2015,24.95487416794675,0.0,27.52502176139273,22.731751984126984
