Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","268","Georgia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","111.227323","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","113.094795","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","113.573676","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","112.933784","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","112.509098","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","111.727866","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","108.853166","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","107.658701","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","109.22681","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","109.067044","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.031025","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","110.556972","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","113.078113","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","116.72782","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","116.863019","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","118.365728","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","119.136171","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","120.554723","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","115.883678","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","116.124197","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","117.917804","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","121.815335","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","123.780906","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","125.320216","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","127.035973","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","129.960636","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","131.668674","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","134.285674","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","138.296327","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","138.260142","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","131.597796","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","129.483663","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","128.823603","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","129.45503","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","130.56874","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","132.872517","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","135.646876","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","138.308279","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","139.846924","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","141.966535","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","142.437532","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","142.826198","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","143.135437","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","147.716848","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","149.747156","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","150.075235","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","154.528833","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","155.504191","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","156.813355","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","160.717858","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","164.04737","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","167.250482","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","172.84161","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","174.252277","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","174.400008","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","171.878618","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","173.477103","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","176.487002","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","179.013289","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","181.65361","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","182.364961","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","184.897389","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","187.069951","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","186.971685","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","183.113411","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","180.066247","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","174.326309","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","173.938141","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","177.618059","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","177.182003","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","176.829191","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","176.013183","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","177.509501","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","180.481969","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","180.600735","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","180.569861","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","180.59617","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","181.282871","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","177.615486","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","176.428739","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","177.223666","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","176.689427","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","177.474228","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","181.398816","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","183.823931","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","185.933002","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","187.213781","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","192.403794","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","193.258063","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","196.342408","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","195.480255","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","194.777121","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","194.947842","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","268","Georgia","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","197.647173","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.401222","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","100.201229","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","100.201229","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","100.901245","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","100.801244","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","100.201229","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","99.501223","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.20122","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.701235","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.001238","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","100.101239","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","99.801236","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","100.001238","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","100.701244","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","101.101247","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","101.40126","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","100.701244","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","100.301229","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","100.701244","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.201229","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","100.401241","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.401241","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","101.50125","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","102.301268","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","103.201275","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","105.201303","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","103.401277","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","102.901262","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","102.901262","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","102.70126","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","103.001274","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","102.901262","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","103.401277","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","104.201284","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","104.301285","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","105.001301","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","105.901309","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","105.801308","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","106.10131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","106.10131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","106.201311","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","106.10131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","105.601306","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","105.301293","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","106.301312","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","106.10131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","105.901309","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","106.10131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","106.601315","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","107.20132","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","106.601315","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","106.601315","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","107.101319","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","107.20132","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","107.501333","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","107.701335","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","107.501333","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","107.101319","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","107.601334","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","108.101327","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","109.201347","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","110.625236","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","110.515707","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","111.611006","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","111.501476","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","276","Germany","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","111.282416","X","Figure from external organization","base year is 2015"
